green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
gold,0,912,913,
gold,0,914,915,
gold,0,916,917,
gold,0,918,919,
gold,0,920,921,
gold,0,922,923,
gold,0,924,925,
gold,0,926,927,
gold,0,928,929,
gold,0,930,931,
gold,0,932,933,
gold,0,934,935,
gold,0,936,937,
gold,0,938,939,
gold,0,940,941,
gold,0,942,943,
gold,0,944,945,
gold,0,946,947,
gold,0,948,949,
gold,0,950,951,
gold,0,952,953,
gold,0,954,955,
gold,0,956,957,
gold,0,958,959,
gold,0,330,960,961,962,
gold,0,331,963,
gold,0,332,964,965,966,967,968,
gold,0,333,969,970,971,972,973,
gold,0,334,974,975,976,977,
gold,0,335,978,979,980,981,982,
gold,0,336,983,984,985,986,
gold,0,337,987,988,989,990,
gold,0,338,991,992,
gold,0,339,993,994,995,
gold,0,340,996,997,998,999,1000,
gold,0,341,1001,1002,
gold,0,342,1003,1004,1005,
gold,0,343,1006,1007,
gold,0,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,
gold,1,330,344,358,359,360,361,436,450,464,478,492,506,520,534,548,562,576,590,604,618,632,646,660,674,688,702,716,730,744,758,772,786,800,814,828,842,856,870,884,898,
gold,1,331,345,362,363,364,365,366,437,451,465,479,493,507,521,535,549,563,577,591,605,619,633,647,661,675,689,703,717,731,745,759,773,787,801,815,829,843,857,871,885,899,
gold,1,332,346,367,368,369,370,371,372,438,452,466,480,494,508,522,536,550,564,578,592,606,620,634,648,662,676,690,704,718,732,746,760,774,788,802,816,830,844,858,872,886,900,
gold,1,333,347,373,374,375,439,453,467,481,495,509,523,537,551,565,579,593,607,621,635,649,663,677,691,705,719,733,747,761,775,789,803,817,831,845,859,873,887,901,
gold,1,334,348,376,377,378,379,380,381,382,383,440,454,468,482,496,510,524,538,552,566,580,594,608,622,636,650,664,678,692,706,720,734,748,762,776,790,804,818,832,846,860,874,888,902,
gold,1,335,349,384,385,386,387,388,389,441,455,469,483,497,511,525,539,553,567,581,595,609,623,637,651,665,679,693,707,721,735,749,763,777,791,805,819,833,847,861,875,889,903,
gold,1,336,350,390,391,392,393,394,395,442,456,470,484,498,512,526,540,554,568,582,596,610,624,638,652,666,680,694,708,722,736,750,764,778,792,806,820,834,848,862,876,890,904,
gold,1,337,351,396,397,398,399,400,401,402,443,457,471,485,499,513,527,541,555,569,583,597,611,625,639,653,667,681,695,709,723,737,751,765,779,793,807,821,835,849,863,877,891,905,
gold,1,338,352,403,404,405,406,407,444,458,472,486,500,514,528,542,556,570,584,598,612,626,640,654,668,682,696,710,724,738,752,766,780,794,808,822,836,850,864,878,892,906,
gold,1,339,353,408,409,410,411,445,459,473,487,501,515,529,543,557,571,585,599,613,627,641,655,669,683,697,711,725,739,753,767,781,795,809,823,837,851,865,879,893,907,
gold,1,340,354,412,413,414,415,446,460,474,488,502,516,530,544,558,572,586,600,614,628,642,656,670,684,698,712,726,740,754,768,782,796,810,824,838,852,866,880,894,908,
gold,1,341,355,416,417,418,419,420,421,422,423,447,461,475,489,503,517,531,545,559,573,587,601,615,629,643,657,671,685,699,713,727,741,755,769,783,797,811,825,839,853,867,881,895,909,
gold,1,342,356,424,425,426,427,428,429,448,462,476,490,504,518,532,546,560,574,588,602,616,630,644,658,672,686,700,714,728,742,756,770,784,798,812,826,840,854,868,882,896,910,
gold,1,343,357,430,431,432,433,434,435,449,463,477,491,505,519,533,547,561,575,589,603,617,631,645,659,673,687,701,715,729,743,757,771,785,799,813,827,841,855,869,883,897,911,
gold,2,330,331,332,333,334,335,336,337,338,339,340,341,342,343,
gold,2,
red,16,491,
gold,16,716,717,718,719,720,721,722,723,724,725,726,727,728,729,
gold,17,464,
gold,17,465,
gold,17,466,
red,17,467,
gold,17,468,
gold,17,469,
gold,17,470,
gold,17,471,
gold,17,472,
gold,17,473,
gold,17,474,
gold,17,475,
gold,17,476,
gold,17,477,
gold,17,702,703,704,705,706,707,708,709,710,711,712,713,714,715,
gold,18,450,
gold,18,451,
gold,18,452,
gold,18,453,
gold,18,454,
gold,18,455,
gold,18,456,
gold,18,457,
gold,18,458,
gold,18,459,
gold,18,460,
gold,18,461,
gold,18,462,
red,18,463,
gold,18,688,689,690,691,692,693,694,695,696,697,698,699,700,701,
gold,19,436,
gold,19,437,
gold,19,438,
gold,19,439,
gold,19,440,
gold,19,441,
gold,19,442,
gold,19,443,
gold,19,444,
red,19,445,
gold,19,446,
gold,19,447,
gold,19,448,
gold,19,449,
gold,19,674,675,676,677,678,679,680,681,682,683,684,685,686,687,
lightskyblue,58,74,
lightskyblue,58,74,
lightskyblue,58,74,
lightskyblue,58,74,
lightskyblue,58,74,
lightskyblue,58,74,
lightskyblue,58,74,
lightskyblue,58,74,
lightskyblue,58,74,
lightskyblue,58,74,
lightskyblue,58,74,
lightskyblue,58,74,
lightskyblue,58,74,
lightskyblue,58,74,
lightskyblue,44,73,
lightskyblue,45,73,
lightskyblue,46,73,
lightskyblue,47,73,
lightskyblue,48,73,
lightskyblue,49,73,
lightskyblue,50,73,
lightskyblue,51,73,
lightskyblue,52,73,
lightskyblue,53,73,
lightskyblue,54,73,
lightskyblue,55,73,
lightskyblue,56,73,
lightskyblue,57,73,
lightskyblue,65,
lightskyblue,66,
lightskyblue,69,
lightskyblue,70,
lightskyblue,62,
lightskyblue,63,
lightskyblue,64,
lightskyblue,70,
lightskyblue,71,
lightskyblue,65,
lightskyblue,66,
lightskyblue,67,
lightskyblue,68,
lightskyblue,70,
lightskyblue,71,
lightskyblue,60,
lightskyblue,63,
lightskyblue,70,
lightskyblue,60,
lightskyblue,62,
lightskyblue,64,
lightskyblue,65,
lightskyblue,67,
lightskyblue,68,
lightskyblue,69,
lightskyblue,72,
lightskyblue,60,
lightskyblue,63,
lightskyblue,65,
lightskyblue,66,
lightskyblue,71,
lightskyblue,72,
lightskyblue,59,
lightskyblue,61,
lightskyblue,63,
lightskyblue,64,
lightskyblue,66,
lightskyblue,72,
lightskyblue,59,
lightskyblue,61,
lightskyblue,64,
lightskyblue,65,
lightskyblue,67,
lightskyblue,69,
lightskyblue,70,
lightskyblue,61,
lightskyblue,63,
lightskyblue,66,
lightskyblue,71,
lightskyblue,72,
lightskyblue,61,
lightskyblue,63,
lightskyblue,70,
lightskyblue,72,
lightskyblue,59,
lightskyblue,63,
lightskyblue,66,
lightskyblue,71,
lightskyblue,59,
lightskyblue,60,
lightskyblue,61,
lightskyblue,62,
lightskyblue,66,
lightskyblue,68,
lightskyblue,71,
lightskyblue,72,
lightskyblue,60,
lightskyblue,61,
lightskyblue,64,
lightskyblue,67,
lightskyblue,69,
lightskyblue,70,
lightskyblue,63,
lightskyblue,64,
lightskyblue,65,
lightskyblue,67,
lightskyblue,68,
lightskyblue,70,
lightskyblue,329,
lightskyblue,329,
lightskyblue,329,
lightskyblue,329,
lightskyblue,329,
lightskyblue,329,
lightskyblue,329,
lightskyblue,329,
lightskyblue,329,
lightskyblue,329,
lightskyblue,329,
lightskyblue,329,
lightskyblue,329,
lightskyblue,329,
lightskyblue,314,
lightskyblue,314,
lightskyblue,314,
lightskyblue,314,
lightskyblue,314,
lightskyblue,314,
lightskyblue,314,
lightskyblue,314,
lightskyblue,314,
lightskyblue,314,
lightskyblue,314,
lightskyblue,314,
lightskyblue,314,
lightskyblue,314,
lightskyblue,299,
lightskyblue,299,
lightskyblue,299,
lightskyblue,299,
lightskyblue,299,
lightskyblue,299,
lightskyblue,299,
lightskyblue,299,
lightskyblue,299,
lightskyblue,299,
lightskyblue,299,
lightskyblue,299,
lightskyblue,299,
lightskyblue,299,
lightskyblue,284,
lightskyblue,284,
lightskyblue,284,
lightskyblue,284,
lightskyblue,284,
lightskyblue,284,
lightskyblue,284,
lightskyblue,284,
lightskyblue,284,
lightskyblue,284,
lightskyblue,284,
lightskyblue,284,
lightskyblue,284,
lightskyblue,284,
lightskyblue,269,
lightskyblue,269,
lightskyblue,269,
lightskyblue,269,
lightskyblue,269,
lightskyblue,269,
lightskyblue,269,
lightskyblue,269,
lightskyblue,269,
lightskyblue,269,
lightskyblue,269,
lightskyblue,269,
lightskyblue,269,
lightskyblue,269,
lightskyblue,254,
lightskyblue,254,
lightskyblue,254,
lightskyblue,254,
lightskyblue,254,
lightskyblue,254,
lightskyblue,254,
lightskyblue,254,
lightskyblue,254,
lightskyblue,254,
lightskyblue,254,
lightskyblue,254,
lightskyblue,254,
lightskyblue,254,
lightskyblue,239,
lightskyblue,239,
lightskyblue,239,
lightskyblue,239,
lightskyblue,239,
lightskyblue,239,
lightskyblue,239,
lightskyblue,239,
lightskyblue,239,
lightskyblue,239,
lightskyblue,239,
lightskyblue,239,
lightskyblue,239,
lightskyblue,239,
lightskyblue,224,
lightskyblue,224,
lightskyblue,224,
lightskyblue,224,
lightskyblue,224,
lightskyblue,224,
lightskyblue,224,
lightskyblue,224,
lightskyblue,224,
lightskyblue,224,
lightskyblue,224,
lightskyblue,224,
lightskyblue,224,
lightskyblue,224,
lightskyblue,209,
lightskyblue,209,
lightskyblue,209,
lightskyblue,209,
lightskyblue,209,
lightskyblue,209,
lightskyblue,209,
lightskyblue,209,
lightskyblue,209,
lightskyblue,209,
lightskyblue,209,
lightskyblue,209,
lightskyblue,209,
lightskyblue,209,
lightskyblue,194,
lightskyblue,194,
lightskyblue,194,
lightskyblue,194,
lightskyblue,194,
lightskyblue,194,
lightskyblue,194,
lightskyblue,194,
lightskyblue,194,
lightskyblue,194,
lightskyblue,194,
lightskyblue,194,
lightskyblue,194,
lightskyblue,194,
lightskyblue,179,
lightskyblue,179,
lightskyblue,179,
lightskyblue,179,
lightskyblue,179,
lightskyblue,179,
lightskyblue,179,
lightskyblue,179,
lightskyblue,179,
lightskyblue,179,
lightskyblue,179,
lightskyblue,179,
lightskyblue,179,
lightskyblue,179,
lightskyblue,164,
lightskyblue,164,
lightskyblue,164,
lightskyblue,164,
lightskyblue,164,
lightskyblue,164,
lightskyblue,164,
lightskyblue,164,
lightskyblue,164,
lightskyblue,164,
lightskyblue,164,
lightskyblue,164,
lightskyblue,164,
lightskyblue,164,
lightskyblue,149,
lightskyblue,149,
lightskyblue,149,
lightskyblue,149,
lightskyblue,149,
lightskyblue,149,
lightskyblue,149,
lightskyblue,149,
lightskyblue,149,
lightskyblue,149,
lightskyblue,149,
lightskyblue,149,
lightskyblue,149,
lightskyblue,149,
lightskyblue,134,
lightskyblue,134,
lightskyblue,134,
lightskyblue,134,
lightskyblue,134,
lightskyblue,134,
lightskyblue,134,
lightskyblue,134,
lightskyblue,134,
lightskyblue,134,
lightskyblue,134,
lightskyblue,134,
lightskyblue,134,
lightskyblue,134,
lightskyblue,119,
lightskyblue,119,
lightskyblue,119,
lightskyblue,119,
lightskyblue,119,
lightskyblue,119,
lightskyblue,119,
lightskyblue,119,
lightskyblue,119,
lightskyblue,119,
lightskyblue,119,
lightskyblue,119,
lightskyblue,119,
lightskyblue,119,
lightskyblue,104,
lightskyblue,104,
lightskyblue,104,
lightskyblue,104,
lightskyblue,104,
lightskyblue,104,
lightskyblue,104,
lightskyblue,104,
lightskyblue,104,
lightskyblue,104,
lightskyblue,104,
lightskyblue,104,
lightskyblue,104,
lightskyblue,104,
lightskyblue,89,
lightskyblue,89,
lightskyblue,89,
lightskyblue,89,
lightskyblue,89,
lightskyblue,89,
lightskyblue,89,
lightskyblue,89,
lightskyblue,89,
lightskyblue,89,
lightskyblue,89,
lightskyblue,89,
lightskyblue,89,
lightskyblue,89,
lightskyblue,315,
lightskyblue,316,
lightskyblue,317,
lightskyblue,318,
lightskyblue,319,
lightskyblue,320,
lightskyblue,321,
lightskyblue,322,
lightskyblue,323,
lightskyblue,324,
lightskyblue,325,
lightskyblue,326,
lightskyblue,327,
lightskyblue,328,
lightskyblue,300,
lightskyblue,301,
lightskyblue,302,
lightskyblue,303,
lightskyblue,304,
lightskyblue,305,
lightskyblue,306,
lightskyblue,307,
lightskyblue,308,
lightskyblue,309,
lightskyblue,310,
lightskyblue,311,
lightskyblue,312,
lightskyblue,313,
lightskyblue,285,
lightskyblue,286,
lightskyblue,287,
lightskyblue,288,
lightskyblue,289,
lightskyblue,290,
lightskyblue,291,
lightskyblue,292,
lightskyblue,293,
lightskyblue,294,
lightskyblue,295,
lightskyblue,296,
lightskyblue,297,
lightskyblue,298,
lightskyblue,270,
lightskyblue,271,
lightskyblue,272,
lightskyblue,273,
lightskyblue,274,
lightskyblue,275,
lightskyblue,276,
lightskyblue,277,
lightskyblue,278,
lightskyblue,279,
lightskyblue,280,
lightskyblue,281,
lightskyblue,282,
lightskyblue,283,
lightskyblue,255,
lightskyblue,256,
lightskyblue,257,
lightskyblue,258,
lightskyblue,259,
lightskyblue,260,
lightskyblue,261,
lightskyblue,262,
lightskyblue,263,
lightskyblue,264,
lightskyblue,265,
lightskyblue,266,
lightskyblue,267,
lightskyblue,268,
lightskyblue,240,
lightskyblue,241,
lightskyblue,242,
lightskyblue,243,
lightskyblue,244,
lightskyblue,245,
lightskyblue,246,
lightskyblue,247,
lightskyblue,248,
lightskyblue,249,
lightskyblue,250,
lightskyblue,251,
lightskyblue,252,
lightskyblue,253,
lightskyblue,225,
lightskyblue,226,
lightskyblue,227,
lightskyblue,228,
lightskyblue,229,
lightskyblue,230,
lightskyblue,231,
lightskyblue,232,
lightskyblue,233,
lightskyblue,234,
lightskyblue,235,
lightskyblue,236,
lightskyblue,237,
lightskyblue,238,
lightskyblue,210,
lightskyblue,211,
lightskyblue,212,
lightskyblue,213,
lightskyblue,214,
lightskyblue,215,
lightskyblue,216,
lightskyblue,217,
lightskyblue,218,
lightskyblue,219,
lightskyblue,220,
lightskyblue,221,
lightskyblue,222,
lightskyblue,223,
lightskyblue,195,
lightskyblue,196,
lightskyblue,197,
lightskyblue,198,
lightskyblue,199,
lightskyblue,200,
lightskyblue,201,
lightskyblue,202,
lightskyblue,203,
lightskyblue,204,
lightskyblue,205,
lightskyblue,206,
lightskyblue,207,
lightskyblue,208,
lightskyblue,180,
lightskyblue,181,
lightskyblue,182,
lightskyblue,183,
lightskyblue,184,
lightskyblue,185,
lightskyblue,186,
lightskyblue,187,
lightskyblue,188,
lightskyblue,189,
lightskyblue,190,
lightskyblue,191,
lightskyblue,192,
lightskyblue,193,
lightskyblue,165,
lightskyblue,166,
lightskyblue,167,
lightskyblue,168,
lightskyblue,169,
lightskyblue,170,
lightskyblue,171,
lightskyblue,172,
lightskyblue,173,
lightskyblue,174,
lightskyblue,175,
lightskyblue,176,
lightskyblue,177,
lightskyblue,178,
lightskyblue,150,
lightskyblue,151,
lightskyblue,152,
lightskyblue,153,
lightskyblue,154,
lightskyblue,155,
lightskyblue,156,
lightskyblue,157,
lightskyblue,158,
lightskyblue,159,
lightskyblue,160,
lightskyblue,161,
lightskyblue,162,
lightskyblue,163,
lightskyblue,135,
lightskyblue,136,
lightskyblue,137,
lightskyblue,138,
lightskyblue,139,
lightskyblue,140,
lightskyblue,141,
lightskyblue,142,
lightskyblue,143,
lightskyblue,144,
lightskyblue,145,
lightskyblue,146,
lightskyblue,147,
lightskyblue,148,
lightskyblue,120,
lightskyblue,121,
lightskyblue,122,
lightskyblue,123,
lightskyblue,124,
lightskyblue,125,
lightskyblue,126,
lightskyblue,127,
lightskyblue,128,
lightskyblue,129,
lightskyblue,130,
lightskyblue,131,
lightskyblue,132,
lightskyblue,133,
lightskyblue,105,
lightskyblue,106,
lightskyblue,107,
lightskyblue,108,
lightskyblue,109,
lightskyblue,110,
lightskyblue,111,
lightskyblue,112,
lightskyblue,113,
lightskyblue,114,
lightskyblue,115,
lightskyblue,116,
lightskyblue,117,
lightskyblue,118,
lightskyblue,90,
lightskyblue,91,
lightskyblue,92,
lightskyblue,93,
lightskyblue,94,
lightskyblue,95,
lightskyblue,96,
lightskyblue,97,
lightskyblue,98,
lightskyblue,99,
lightskyblue,100,
lightskyblue,101,
lightskyblue,102,
lightskyblue,103,
lightskyblue,75,
lightskyblue,76,
lightskyblue,77,
lightskyblue,78,
lightskyblue,79,
lightskyblue,80,
lightskyblue,81,
lightskyblue,82,
lightskyblue,83,
lightskyblue,84,
lightskyblue,85,
lightskyblue,86,
lightskyblue,87,
lightskyblue,88,
lightskyblue,44,
lightskyblue,49,
lightskyblue,44,
lightskyblue,50,
lightskyblue,44,
lightskyblue,54,
lightskyblue,46,
lightskyblue,47,
lightskyblue,47,
lightskyblue,52,
lightskyblue,47,
lightskyblue,53,
lightskyblue,47,
lightskyblue,48,
lightskyblue,46,
lightskyblue,49,
lightskyblue,48,
lightskyblue,49,
lightskyblue,46,
lightskyblue,50,
lightskyblue,50,
lightskyblue,51,
lightskyblue,50,
lightskyblue,53,
lightskyblue,48,
lightskyblue,51,
lightskyblue,49,
lightskyblue,51,
lightskyblue,46,
lightskyblue,52,
lightskyblue,53,
lightskyblue,55,
lightskyblue,46,
lightskyblue,54,
lightskyblue,47,
lightskyblue,54,
lightskyblue,49,
lightskyblue,54,
lightskyblue,54,
lightskyblue,56,
lightskyblue,45,
lightskyblue,55,
lightskyblue,51,
lightskyblue,56,
lightskyblue,56,
lightskyblue,57,
lightskyblue,48,
lightskyblue,57,
lightskyblue,20,
lightskyblue,21,
lightskyblue,22,
lightskyblue,40,
lightskyblue,23,
lightskyblue,27,
lightskyblue,29,
lightskyblue,34,
lightskyblue,36,
lightskyblue,23,
lightskyblue,24,
lightskyblue,25,
lightskyblue,26,
lightskyblue,37,
lightskyblue,26,
lightskyblue,28,
lightskyblue,32,
lightskyblue,43,
lightskyblue,20,
lightskyblue,27,
lightskyblue,28,
lightskyblue,33,
lightskyblue,38,
lightskyblue,21,
lightskyblue,29,
lightskyblue,30,
lightskyblue,31,
lightskyblue,30,
lightskyblue,32,
lightskyblue,33,
lightskyblue,41,
lightskyblue,24,
lightskyblue,34,
lightskyblue,25,
lightskyblue,31,
lightskyblue,35,
lightskyblue,22,
lightskyblue,36,
lightskyblue,37,
lightskyblue,38,
lightskyblue,39,
lightskyblue,35,
lightskyblue,40,
lightskyblue,39,
lightskyblue,41,
lightskyblue,42,
lightskyblue,42,
lightskyblue,43,
