green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
gold,0,780,781,
gold,0,782,783,
gold,0,784,785,
gold,0,786,787,
gold,0,788,789,
gold,0,790,791,
gold,0,792,793,
gold,0,794,795,
gold,0,796,797,
gold,0,798,799,
gold,0,800,801,
gold,0,802,803,
gold,0,804,805,
gold,0,806,807,
gold,0,808,809,
gold,0,810,811,
gold,0,812,813,
gold,0,814,815,
gold,0,816,817,
gold,0,818,819,
gold,0,820,821,
gold,0,822,823,
gold,0,824,825,
gold,0,826,827,
gold,0,282,828,829,830,
gold,0,283,831,
gold,0,284,832,833,834,835,836,
gold,0,285,837,838,839,840,841,
gold,0,286,842,843,844,845,
gold,0,287,846,847,848,849,850,
gold,0,288,851,852,853,854,
gold,0,289,855,856,857,858,
gold,0,290,859,860,
gold,0,291,861,862,863,
gold,0,292,864,865,866,867,868,
gold,0,293,869,870,
gold,0,294,871,872,873,
gold,0,295,874,875,
gold,0,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,
gold,1,282,296,310,311,312,313,388,402,416,430,444,458,472,486,500,514,528,542,556,570,584,598,612,626,640,654,668,682,696,710,724,738,752,766,
gold,1,283,297,314,315,316,317,318,389,403,417,431,445,459,473,487,501,515,529,543,557,571,585,599,613,627,641,655,669,683,697,711,725,739,753,767,
gold,1,284,298,319,320,321,322,323,324,390,404,418,432,446,460,474,488,502,516,530,544,558,572,586,600,614,628,642,656,670,684,698,712,726,740,754,768,
gold,1,285,299,325,326,327,391,405,419,433,447,461,475,489,503,517,531,545,559,573,587,601,615,629,643,657,671,685,699,713,727,741,755,769,
gold,1,286,300,328,329,330,331,332,333,334,335,392,406,420,434,448,462,476,490,504,518,532,546,560,574,588,602,616,630,644,658,672,686,700,714,728,742,756,770,
gold,1,287,301,336,337,338,339,340,341,393,407,421,435,449,463,477,491,505,519,533,547,561,575,589,603,617,631,645,659,673,687,701,715,729,743,757,771,
gold,1,288,302,342,343,344,345,346,347,394,408,422,436,450,464,478,492,506,520,534,548,562,576,590,604,618,632,646,660,674,688,702,716,730,744,758,772,
gold,1,289,303,348,349,350,351,352,353,354,395,409,423,437,451,465,479,493,507,521,535,549,563,577,591,605,619,633,647,661,675,689,703,717,731,745,759,773,
gold,1,290,304,355,356,357,358,359,396,410,424,438,452,466,480,494,508,522,536,550,564,578,592,606,620,634,648,662,676,690,704,718,732,746,760,774,
gold,1,291,305,360,361,362,363,397,411,425,439,453,467,481,495,509,523,537,551,565,579,593,607,621,635,649,663,677,691,705,719,733,747,761,775,
gold,1,292,306,364,365,366,367,398,412,426,440,454,468,482,496,510,524,538,552,566,580,594,608,622,636,650,664,678,692,706,720,734,748,762,776,
gold,1,293,307,368,369,370,371,372,373,374,375,399,413,427,441,455,469,483,497,511,525,539,553,567,581,595,609,623,637,651,665,679,693,707,721,735,749,763,777,
gold,1,294,308,376,377,378,379,380,381,400,414,428,442,456,470,484,498,512,526,540,554,568,582,596,610,624,638,652,666,680,694,708,722,736,750,764,778,
gold,1,295,309,382,383,384,385,386,387,401,415,429,443,457,471,485,499,513,527,541,555,569,583,597,611,625,639,653,667,681,695,709,723,737,751,765,779,
gold,2,282,283,284,285,286,287,288,289,290,291,292,293,294,295,
gold,2,
gold,15,410,
gold,15,411,
gold,15,412,
gold,15,413,
gold,15,414,
red,15,415,
gold,15,598,599,600,601,602,603,604,605,606,607,608,609,610,611,
gold,16,388,
gold,16,389,
gold,16,390,
gold,16,391,
gold,16,392,
gold,16,393,
gold,16,394,
gold,16,395,
gold,16,396,
red,16,397,
gold,16,398,
gold,16,399,
gold,16,400,
gold,16,401,
gold,16,584,585,586,587,588,589,590,591,592,593,594,595,596,597,
lightskyblue,55,71,
lightskyblue,55,71,
lightskyblue,55,71,
lightskyblue,55,71,
lightskyblue,55,71,
lightskyblue,55,71,
lightskyblue,55,71,
lightskyblue,55,71,
lightskyblue,55,71,
lightskyblue,55,71,
lightskyblue,55,71,
lightskyblue,55,71,
lightskyblue,55,71,
lightskyblue,55,71,
lightskyblue,41,70,
lightskyblue,42,70,
lightskyblue,43,70,
lightskyblue,44,70,
lightskyblue,45,70,
lightskyblue,46,70,
lightskyblue,47,70,
lightskyblue,48,70,
lightskyblue,49,70,
lightskyblue,50,70,
lightskyblue,51,70,
lightskyblue,52,70,
lightskyblue,53,70,
lightskyblue,54,70,
lightskyblue,62,
lightskyblue,63,
lightskyblue,66,
lightskyblue,67,
lightskyblue,59,
lightskyblue,60,
lightskyblue,61,
lightskyblue,67,
lightskyblue,68,
lightskyblue,62,
lightskyblue,63,
lightskyblue,64,
lightskyblue,65,
lightskyblue,67,
lightskyblue,68,
lightskyblue,57,
lightskyblue,60,
lightskyblue,67,
lightskyblue,57,
lightskyblue,59,
lightskyblue,61,
lightskyblue,62,
lightskyblue,64,
lightskyblue,65,
lightskyblue,66,
lightskyblue,69,
lightskyblue,57,
lightskyblue,60,
lightskyblue,62,
lightskyblue,63,
lightskyblue,68,
lightskyblue,69,
lightskyblue,56,
lightskyblue,58,
lightskyblue,60,
lightskyblue,61,
lightskyblue,63,
lightskyblue,69,
lightskyblue,56,
lightskyblue,58,
lightskyblue,61,
lightskyblue,62,
lightskyblue,64,
lightskyblue,66,
lightskyblue,67,
lightskyblue,58,
lightskyblue,60,
lightskyblue,63,
lightskyblue,68,
lightskyblue,69,
lightskyblue,58,
lightskyblue,60,
lightskyblue,67,
lightskyblue,69,
lightskyblue,56,
lightskyblue,60,
lightskyblue,63,
lightskyblue,68,
lightskyblue,56,
lightskyblue,57,
lightskyblue,58,
lightskyblue,59,
lightskyblue,63,
lightskyblue,65,
lightskyblue,68,
lightskyblue,69,
lightskyblue,57,
lightskyblue,58,
lightskyblue,61,
lightskyblue,64,
lightskyblue,66,
lightskyblue,67,
lightskyblue,60,
lightskyblue,61,
lightskyblue,62,
lightskyblue,64,
lightskyblue,65,
lightskyblue,67,
lightskyblue,281,
lightskyblue,281,
lightskyblue,281,
lightskyblue,281,
lightskyblue,281,
lightskyblue,281,
lightskyblue,281,
lightskyblue,281,
lightskyblue,281,
lightskyblue,281,
lightskyblue,281,
lightskyblue,281,
lightskyblue,281,
lightskyblue,281,
lightskyblue,266,
lightskyblue,266,
lightskyblue,266,
lightskyblue,266,
lightskyblue,266,
lightskyblue,266,
lightskyblue,266,
lightskyblue,266,
lightskyblue,266,
lightskyblue,266,
lightskyblue,266,
lightskyblue,266,
lightskyblue,266,
lightskyblue,266,
lightskyblue,251,
lightskyblue,251,
lightskyblue,251,
lightskyblue,251,
lightskyblue,251,
lightskyblue,251,
lightskyblue,251,
lightskyblue,251,
lightskyblue,251,
lightskyblue,251,
lightskyblue,251,
lightskyblue,251,
lightskyblue,251,
lightskyblue,251,
lightskyblue,236,
lightskyblue,236,
lightskyblue,236,
lightskyblue,236,
lightskyblue,236,
lightskyblue,236,
lightskyblue,236,
lightskyblue,236,
lightskyblue,236,
lightskyblue,236,
lightskyblue,236,
lightskyblue,236,
lightskyblue,236,
lightskyblue,236,
lightskyblue,221,
lightskyblue,221,
lightskyblue,221,
lightskyblue,221,
lightskyblue,221,
lightskyblue,221,
lightskyblue,221,
lightskyblue,221,
lightskyblue,221,
lightskyblue,221,
lightskyblue,221,
lightskyblue,221,
lightskyblue,221,
lightskyblue,221,
lightskyblue,206,
lightskyblue,206,
lightskyblue,206,
lightskyblue,206,
lightskyblue,206,
lightskyblue,206,
lightskyblue,206,
lightskyblue,206,
lightskyblue,206,
lightskyblue,206,
lightskyblue,206,
lightskyblue,206,
lightskyblue,206,
lightskyblue,206,
lightskyblue,191,
lightskyblue,191,
lightskyblue,191,
lightskyblue,191,
lightskyblue,191,
lightskyblue,191,
lightskyblue,191,
lightskyblue,191,
lightskyblue,191,
lightskyblue,191,
lightskyblue,191,
lightskyblue,191,
lightskyblue,191,
lightskyblue,191,
lightskyblue,176,
lightskyblue,176,
lightskyblue,176,
lightskyblue,176,
lightskyblue,176,
lightskyblue,176,
lightskyblue,176,
lightskyblue,176,
lightskyblue,176,
lightskyblue,176,
lightskyblue,176,
lightskyblue,176,
lightskyblue,176,
lightskyblue,176,
lightskyblue,161,
lightskyblue,161,
lightskyblue,161,
lightskyblue,161,
lightskyblue,161,
lightskyblue,161,
lightskyblue,161,
lightskyblue,161,
lightskyblue,161,
lightskyblue,161,
lightskyblue,161,
lightskyblue,161,
lightskyblue,161,
lightskyblue,161,
lightskyblue,146,
lightskyblue,146,
lightskyblue,146,
lightskyblue,146,
lightskyblue,146,
lightskyblue,146,
lightskyblue,146,
lightskyblue,146,
lightskyblue,146,
lightskyblue,146,
lightskyblue,146,
lightskyblue,146,
lightskyblue,146,
lightskyblue,146,
lightskyblue,131,
lightskyblue,131,
lightskyblue,131,
lightskyblue,131,
lightskyblue,131,
lightskyblue,131,
lightskyblue,131,
lightskyblue,131,
lightskyblue,131,
lightskyblue,131,
lightskyblue,131,
lightskyblue,131,
lightskyblue,131,
lightskyblue,131,
lightskyblue,116,
lightskyblue,116,
lightskyblue,116,
lightskyblue,116,
lightskyblue,116,
lightskyblue,116,
lightskyblue,116,
lightskyblue,116,
lightskyblue,116,
lightskyblue,116,
lightskyblue,116,
lightskyblue,116,
lightskyblue,116,
lightskyblue,116,
lightskyblue,101,
lightskyblue,101,
lightskyblue,101,
lightskyblue,101,
lightskyblue,101,
lightskyblue,101,
lightskyblue,101,
lightskyblue,101,
lightskyblue,101,
lightskyblue,101,
lightskyblue,101,
lightskyblue,101,
lightskyblue,101,
lightskyblue,101,
lightskyblue,86,
lightskyblue,86,
lightskyblue,86,
lightskyblue,86,
lightskyblue,86,
lightskyblue,86,
lightskyblue,86,
lightskyblue,86,
lightskyblue,86,
lightskyblue,86,
lightskyblue,86,
lightskyblue,86,
lightskyblue,86,
lightskyblue,86,
lightskyblue,267,
lightskyblue,268,
lightskyblue,269,
lightskyblue,270,
lightskyblue,271,
lightskyblue,272,
lightskyblue,273,
lightskyblue,274,
lightskyblue,275,
lightskyblue,276,
lightskyblue,277,
lightskyblue,278,
lightskyblue,279,
lightskyblue,280,
lightskyblue,252,
lightskyblue,253,
lightskyblue,254,
lightskyblue,255,
lightskyblue,256,
lightskyblue,257,
lightskyblue,258,
lightskyblue,259,
lightskyblue,260,
lightskyblue,261,
lightskyblue,262,
lightskyblue,263,
lightskyblue,264,
lightskyblue,265,
lightskyblue,237,
lightskyblue,238,
lightskyblue,239,
lightskyblue,240,
lightskyblue,241,
lightskyblue,242,
lightskyblue,243,
lightskyblue,244,
lightskyblue,245,
lightskyblue,246,
lightskyblue,247,
lightskyblue,248,
lightskyblue,249,
lightskyblue,250,
lightskyblue,222,
lightskyblue,223,
lightskyblue,224,
lightskyblue,225,
lightskyblue,226,
lightskyblue,227,
lightskyblue,228,
lightskyblue,229,
lightskyblue,230,
lightskyblue,231,
lightskyblue,232,
lightskyblue,233,
lightskyblue,234,
lightskyblue,235,
lightskyblue,207,
lightskyblue,208,
lightskyblue,209,
lightskyblue,210,
lightskyblue,211,
lightskyblue,212,
lightskyblue,213,
lightskyblue,214,
lightskyblue,215,
lightskyblue,216,
lightskyblue,217,
lightskyblue,218,
lightskyblue,219,
lightskyblue,220,
lightskyblue,192,
lightskyblue,193,
lightskyblue,194,
lightskyblue,195,
lightskyblue,196,
lightskyblue,197,
lightskyblue,198,
lightskyblue,199,
lightskyblue,200,
lightskyblue,201,
lightskyblue,202,
lightskyblue,203,
lightskyblue,204,
lightskyblue,205,
lightskyblue,177,
lightskyblue,178,
lightskyblue,179,
lightskyblue,180,
lightskyblue,181,
lightskyblue,182,
lightskyblue,183,
lightskyblue,184,
lightskyblue,185,
lightskyblue,186,
lightskyblue,187,
lightskyblue,188,
lightskyblue,189,
lightskyblue,190,
lightskyblue,162,
lightskyblue,163,
lightskyblue,164,
lightskyblue,165,
lightskyblue,166,
lightskyblue,167,
lightskyblue,168,
lightskyblue,169,
lightskyblue,170,
lightskyblue,171,
lightskyblue,172,
lightskyblue,173,
lightskyblue,174,
lightskyblue,175,
lightskyblue,147,
lightskyblue,148,
lightskyblue,149,
lightskyblue,150,
lightskyblue,151,
lightskyblue,152,
lightskyblue,153,
lightskyblue,154,
lightskyblue,155,
lightskyblue,156,
lightskyblue,157,
lightskyblue,158,
lightskyblue,159,
lightskyblue,160,
lightskyblue,132,
lightskyblue,133,
lightskyblue,134,
lightskyblue,135,
lightskyblue,136,
lightskyblue,137,
lightskyblue,138,
lightskyblue,139,
lightskyblue,140,
lightskyblue,141,
lightskyblue,142,
lightskyblue,143,
lightskyblue,144,
lightskyblue,145,
lightskyblue,117,
lightskyblue,118,
lightskyblue,119,
lightskyblue,120,
lightskyblue,121,
lightskyblue,122,
lightskyblue,123,
lightskyblue,124,
lightskyblue,125,
lightskyblue,126,
lightskyblue,127,
lightskyblue,128,
lightskyblue,129,
lightskyblue,130,
lightskyblue,102,
lightskyblue,103,
lightskyblue,104,
lightskyblue,105,
lightskyblue,106,
lightskyblue,107,
lightskyblue,108,
lightskyblue,109,
lightskyblue,110,
lightskyblue,111,
lightskyblue,112,
lightskyblue,113,
lightskyblue,114,
lightskyblue,115,
lightskyblue,87,
lightskyblue,88,
lightskyblue,89,
lightskyblue,90,
lightskyblue,91,
lightskyblue,92,
lightskyblue,93,
lightskyblue,94,
lightskyblue,95,
lightskyblue,96,
lightskyblue,97,
lightskyblue,98,
lightskyblue,99,
lightskyblue,100,
lightskyblue,72,
lightskyblue,73,
lightskyblue,74,
lightskyblue,75,
lightskyblue,76,
lightskyblue,77,
lightskyblue,78,
lightskyblue,79,
lightskyblue,80,
lightskyblue,81,
lightskyblue,82,
lightskyblue,83,
lightskyblue,84,
lightskyblue,85,
lightskyblue,41,
lightskyblue,46,
lightskyblue,41,
lightskyblue,47,
lightskyblue,41,
lightskyblue,51,
lightskyblue,43,
lightskyblue,44,
lightskyblue,44,
lightskyblue,49,
lightskyblue,44,
lightskyblue,50,
lightskyblue,44,
lightskyblue,45,
lightskyblue,43,
lightskyblue,46,
lightskyblue,45,
lightskyblue,46,
lightskyblue,43,
lightskyblue,47,
lightskyblue,47,
lightskyblue,48,
lightskyblue,47,
lightskyblue,50,
lightskyblue,45,
lightskyblue,48,
lightskyblue,46,
lightskyblue,48,
lightskyblue,43,
lightskyblue,49,
lightskyblue,50,
lightskyblue,52,
lightskyblue,43,
lightskyblue,51,
lightskyblue,44,
lightskyblue,51,
lightskyblue,46,
lightskyblue,51,
lightskyblue,51,
lightskyblue,53,
lightskyblue,42,
lightskyblue,52,
lightskyblue,48,
lightskyblue,53,
lightskyblue,53,
lightskyblue,54,
lightskyblue,45,
lightskyblue,54,
lightskyblue,17,
lightskyblue,18,
lightskyblue,19,
lightskyblue,37,
lightskyblue,20,
lightskyblue,24,
lightskyblue,26,
lightskyblue,31,
lightskyblue,33,
lightskyblue,20,
lightskyblue,21,
lightskyblue,22,
lightskyblue,23,
lightskyblue,34,
lightskyblue,23,
lightskyblue,25,
lightskyblue,29,
lightskyblue,40,
lightskyblue,17,
lightskyblue,24,
lightskyblue,25,
lightskyblue,30,
lightskyblue,35,
lightskyblue,18,
lightskyblue,26,
lightskyblue,27,
lightskyblue,28,
lightskyblue,27,
lightskyblue,29,
lightskyblue,30,
lightskyblue,38,
lightskyblue,21,
lightskyblue,31,
lightskyblue,22,
lightskyblue,28,
lightskyblue,32,
lightskyblue,19,
lightskyblue,33,
lightskyblue,34,
lightskyblue,35,
lightskyblue,36,
lightskyblue,32,
lightskyblue,37,
lightskyblue,36,
lightskyblue,38,
lightskyblue,39,
lightskyblue,39,
lightskyblue,40,
