green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
gold,0,516,517,
gold,0,518,519,
gold,0,520,521,
gold,0,522,523,
gold,0,524,525,
gold,0,526,527,
gold,0,528,529,
gold,0,530,531,
gold,0,532,533,
gold,0,534,535,
gold,0,536,537,
gold,0,538,539,
gold,0,540,541,
gold,0,542,543,
gold,0,544,545,
gold,0,546,547,
gold,0,548,549,
gold,0,550,551,
gold,0,552,553,
gold,0,554,555,
gold,0,556,557,
gold,0,558,559,
gold,0,560,561,
gold,0,562,563,
gold,0,186,564,565,566,
gold,0,187,567,
gold,0,188,568,569,570,571,572,
gold,0,189,573,574,575,576,577,
gold,0,190,578,579,580,581,
gold,0,191,582,583,584,585,586,
gold,0,192,587,588,589,590,
gold,0,193,591,592,593,594,
gold,0,194,595,596,
gold,0,195,597,598,599,
gold,0,196,600,601,602,603,604,
gold,0,197,605,606,
gold,0,198,607,608,609,
gold,0,199,610,611,
gold,0,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,
gold,1,186,200,214,215,216,217,292,306,320,334,348,362,376,390,404,418,432,446,460,474,488,502,
gold,1,187,201,218,219,220,221,222,293,307,321,335,349,363,377,391,405,419,433,447,461,475,489,503,
gold,1,188,202,223,224,225,226,227,228,294,308,322,336,350,364,378,392,406,420,434,448,462,476,490,504,
gold,1,189,203,229,230,231,295,309,323,337,351,365,379,393,407,421,435,449,463,477,491,505,
gold,1,190,204,232,233,234,235,236,237,238,239,296,310,324,338,352,366,380,394,408,422,436,450,464,478,492,506,
gold,1,191,205,240,241,242,243,244,245,297,311,325,339,353,367,381,395,409,423,437,451,465,479,493,507,
gold,1,192,206,246,247,248,249,250,251,298,312,326,340,354,368,382,396,410,424,438,452,466,480,494,508,
gold,1,193,207,252,253,254,255,256,257,258,299,313,327,341,355,369,383,397,411,425,439,453,467,481,495,509,
gold,1,194,208,259,260,261,262,263,300,314,328,342,356,370,384,398,412,426,440,454,468,482,496,510,
gold,1,195,209,264,265,266,267,301,315,329,343,357,371,385,399,413,427,441,455,469,483,497,511,
gold,1,196,210,268,269,270,271,302,316,330,344,358,372,386,400,414,428,442,456,470,484,498,512,
gold,1,197,211,272,273,274,275,276,277,278,279,303,317,331,345,359,373,387,401,415,429,443,457,471,485,499,513,
gold,1,198,212,280,281,282,283,284,285,304,318,332,346,360,374,388,402,416,430,444,458,472,486,500,514,
gold,1,199,213,286,287,288,289,290,291,305,319,333,347,361,375,389,403,417,431,445,459,473,487,501,515,
gold,2,186,187,188,189,190,191,192,193,194,195,196,197,198,199,
gold,2,
lightskyblue,45,64,
lightskyblue,46,64,
lightskyblue,47,64,
lightskyblue,48,64,
lightskyblue,56,
lightskyblue,57,
lightskyblue,60,
lightskyblue,61,
lightskyblue,53,
lightskyblue,54,
lightskyblue,55,
lightskyblue,61,
lightskyblue,62,
lightskyblue,56,
lightskyblue,57,
lightskyblue,58,
lightskyblue,59,
lightskyblue,61,
lightskyblue,62,
lightskyblue,51,
lightskyblue,54,
lightskyblue,61,
lightskyblue,51,
lightskyblue,53,
lightskyblue,55,
lightskyblue,56,
lightskyblue,58,
lightskyblue,59,
lightskyblue,60,
lightskyblue,63,
lightskyblue,51,
lightskyblue,54,
lightskyblue,56,
lightskyblue,57,
lightskyblue,62,
lightskyblue,63,
lightskyblue,50,
lightskyblue,52,
lightskyblue,54,
lightskyblue,55,
lightskyblue,57,
lightskyblue,63,
lightskyblue,50,
lightskyblue,52,
lightskyblue,55,
lightskyblue,56,
lightskyblue,58,
lightskyblue,60,
lightskyblue,61,
lightskyblue,52,
lightskyblue,54,
lightskyblue,57,
lightskyblue,62,
lightskyblue,63,
lightskyblue,52,
lightskyblue,54,
lightskyblue,61,
lightskyblue,63,
lightskyblue,50,
lightskyblue,54,
lightskyblue,57,
lightskyblue,62,
lightskyblue,50,
lightskyblue,51,
lightskyblue,52,
lightskyblue,53,
lightskyblue,57,
lightskyblue,59,
lightskyblue,62,
lightskyblue,63,
lightskyblue,51,
lightskyblue,52,
lightskyblue,55,
lightskyblue,58,
lightskyblue,60,
lightskyblue,61,
lightskyblue,54,
lightskyblue,55,
lightskyblue,56,
lightskyblue,58,
lightskyblue,59,
lightskyblue,61,
lightskyblue,185,
lightskyblue,185,
lightskyblue,185,
lightskyblue,185,
lightskyblue,185,
lightskyblue,185,
lightskyblue,185,
lightskyblue,185,
lightskyblue,185,
lightskyblue,185,
lightskyblue,185,
lightskyblue,185,
lightskyblue,185,
lightskyblue,185,
lightskyblue,170,
lightskyblue,170,
lightskyblue,170,
lightskyblue,170,
lightskyblue,170,
lightskyblue,170,
lightskyblue,170,
lightskyblue,170,
lightskyblue,170,
lightskyblue,170,
lightskyblue,170,
lightskyblue,170,
lightskyblue,170,
lightskyblue,170,
lightskyblue,155,
lightskyblue,155,
lightskyblue,155,
lightskyblue,155,
lightskyblue,155,
lightskyblue,155,
lightskyblue,155,
lightskyblue,155,
lightskyblue,155,
lightskyblue,155,
lightskyblue,155,
lightskyblue,155,
lightskyblue,155,
lightskyblue,155,
lightskyblue,140,
lightskyblue,140,
lightskyblue,140,
lightskyblue,140,
lightskyblue,140,
lightskyblue,140,
lightskyblue,140,
lightskyblue,140,
lightskyblue,140,
lightskyblue,140,
lightskyblue,140,
lightskyblue,140,
lightskyblue,140,
lightskyblue,140,
lightskyblue,125,
lightskyblue,125,
lightskyblue,125,
lightskyblue,125,
lightskyblue,125,
lightskyblue,125,
lightskyblue,125,
lightskyblue,125,
lightskyblue,125,
lightskyblue,125,
lightskyblue,125,
lightskyblue,125,
lightskyblue,125,
lightskyblue,125,
lightskyblue,110,
lightskyblue,110,
lightskyblue,110,
lightskyblue,110,
lightskyblue,110,
lightskyblue,110,
lightskyblue,110,
lightskyblue,110,
lightskyblue,110,
lightskyblue,110,
lightskyblue,110,
lightskyblue,110,
lightskyblue,110,
lightskyblue,110,
lightskyblue,95,
lightskyblue,95,
lightskyblue,95,
lightskyblue,95,
lightskyblue,95,
lightskyblue,95,
lightskyblue,95,
lightskyblue,95,
lightskyblue,95,
lightskyblue,95,
lightskyblue,95,
lightskyblue,95,
lightskyblue,95,
lightskyblue,95,
lightskyblue,80,
lightskyblue,80,
lightskyblue,80,
lightskyblue,80,
lightskyblue,80,
lightskyblue,80,
lightskyblue,80,
lightskyblue,80,
lightskyblue,80,
lightskyblue,80,
lightskyblue,80,
lightskyblue,80,
lightskyblue,80,
lightskyblue,80,
lightskyblue,171,
lightskyblue,172,
lightskyblue,173,
lightskyblue,174,
lightskyblue,175,
lightskyblue,176,
lightskyblue,177,
lightskyblue,178,
lightskyblue,179,
lightskyblue,180,
lightskyblue,181,
lightskyblue,182,
lightskyblue,183,
lightskyblue,184,
lightskyblue,156,
lightskyblue,157,
lightskyblue,158,
lightskyblue,159,
lightskyblue,160,
lightskyblue,161,
lightskyblue,162,
lightskyblue,163,
lightskyblue,164,
lightskyblue,165,
lightskyblue,166,
lightskyblue,167,
lightskyblue,168,
lightskyblue,169,
lightskyblue,141,
lightskyblue,142,
lightskyblue,143,
lightskyblue,144,
lightskyblue,145,
lightskyblue,146,
lightskyblue,147,
lightskyblue,148,
lightskyblue,149,
lightskyblue,150,
lightskyblue,151,
lightskyblue,152,
lightskyblue,153,
lightskyblue,154,
lightskyblue,126,
lightskyblue,127,
lightskyblue,128,
lightskyblue,129,
lightskyblue,130,
lightskyblue,131,
lightskyblue,132,
lightskyblue,133,
lightskyblue,134,
lightskyblue,135,
lightskyblue,136,
lightskyblue,137,
lightskyblue,138,
lightskyblue,139,
lightskyblue,111,
lightskyblue,112,
lightskyblue,113,
lightskyblue,114,
lightskyblue,115,
lightskyblue,116,
lightskyblue,117,
lightskyblue,118,
lightskyblue,119,
lightskyblue,120,
lightskyblue,121,
lightskyblue,122,
lightskyblue,123,
lightskyblue,124,
lightskyblue,96,
lightskyblue,97,
lightskyblue,98,
lightskyblue,99,
lightskyblue,100,
lightskyblue,101,
lightskyblue,102,
lightskyblue,103,
lightskyblue,104,
lightskyblue,105,
lightskyblue,106,
lightskyblue,107,
lightskyblue,108,
lightskyblue,109,
lightskyblue,81,
lightskyblue,82,
lightskyblue,83,
lightskyblue,84,
lightskyblue,85,
lightskyblue,86,
lightskyblue,87,
lightskyblue,88,
lightskyblue,89,
lightskyblue,90,
lightskyblue,91,
lightskyblue,92,
lightskyblue,93,
lightskyblue,94,
lightskyblue,66,
lightskyblue,67,
lightskyblue,68,
lightskyblue,69,
lightskyblue,70,
lightskyblue,71,
lightskyblue,72,
lightskyblue,73,
lightskyblue,74,
lightskyblue,75,
lightskyblue,76,
lightskyblue,77,
lightskyblue,78,
lightskyblue,79,
lightskyblue,35,
lightskyblue,40,
lightskyblue,35,
lightskyblue,41,
lightskyblue,35,
lightskyblue,45,
lightskyblue,37,
lightskyblue,38,
lightskyblue,38,
lightskyblue,43,
lightskyblue,38,
lightskyblue,44,
lightskyblue,38,
lightskyblue,39,
lightskyblue,37,
lightskyblue,40,
lightskyblue,39,
lightskyblue,40,
lightskyblue,37,
lightskyblue,41,
lightskyblue,41,
lightskyblue,42,
lightskyblue,41,
lightskyblue,44,
lightskyblue,39,
lightskyblue,42,
lightskyblue,40,
lightskyblue,42,
lightskyblue,37,
lightskyblue,43,
lightskyblue,44,
lightskyblue,46,
lightskyblue,37,
lightskyblue,45,
lightskyblue,38,
lightskyblue,45,
lightskyblue,40,
lightskyblue,45,
lightskyblue,45,
lightskyblue,47,
lightskyblue,36,
lightskyblue,46,
lightskyblue,42,
lightskyblue,47,
lightskyblue,47,
lightskyblue,48,
lightskyblue,39,
lightskyblue,48,
lightskyblue,11,
lightskyblue,12,
lightskyblue,13,
lightskyblue,31,
lightskyblue,14,
lightskyblue,18,
lightskyblue,20,
lightskyblue,25,
lightskyblue,27,
lightskyblue,14,
lightskyblue,15,
lightskyblue,16,
lightskyblue,17,
lightskyblue,28,
lightskyblue,17,
lightskyblue,19,
lightskyblue,23,
lightskyblue,34,
lightskyblue,11,
lightskyblue,18,
lightskyblue,19,
lightskyblue,24,
lightskyblue,29,
lightskyblue,12,
lightskyblue,20,
lightskyblue,21,
lightskyblue,22,
lightskyblue,21,
lightskyblue,23,
lightskyblue,24,
lightskyblue,32,
lightskyblue,15,
lightskyblue,25,
lightskyblue,16,
lightskyblue,22,
lightskyblue,26,
lightskyblue,13,
lightskyblue,27,
lightskyblue,28,
lightskyblue,29,
lightskyblue,30,
lightskyblue,26,
lightskyblue,31,
lightskyblue,30,
lightskyblue,32,
lightskyblue,33,
lightskyblue,33,
lightskyblue,34,
