green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
gold,0,604,605,
gold,0,606,607,
gold,0,608,609,
gold,0,610,611,
gold,0,612,613,
gold,0,614,615,
gold,0,616,617,
gold,0,618,619,
gold,0,620,621,
gold,0,622,623,
gold,0,624,625,
gold,0,626,627,
gold,0,628,629,
gold,0,630,631,
gold,0,632,633,
gold,0,634,635,
gold,0,636,637,
gold,0,638,639,
gold,0,640,641,
gold,0,642,643,
gold,0,644,645,
gold,0,646,647,
gold,0,648,649,
gold,0,650,651,
gold,0,218,652,653,654,
gold,0,219,655,
gold,0,220,656,657,658,659,660,
gold,0,221,661,662,663,664,665,
gold,0,222,666,667,668,669,
gold,0,223,670,671,672,673,674,
gold,0,224,675,676,677,678,
gold,0,225,679,680,681,682,
gold,0,226,683,684,
gold,0,227,685,686,687,
gold,0,228,688,689,690,691,692,
gold,0,229,693,694,
gold,0,230,695,696,697,
gold,0,231,698,699,
gold,0,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,
gold,1,218,232,246,247,248,249,324,338,352,366,380,394,408,422,436,450,464,478,492,506,520,534,548,562,576,590,
gold,1,219,233,250,251,252,253,254,325,339,353,367,381,395,409,423,437,451,465,479,493,507,521,535,549,563,577,591,
gold,1,220,234,255,256,257,258,259,260,326,340,354,368,382,396,410,424,438,452,466,480,494,508,522,536,550,564,578,592,
gold,1,221,235,261,262,263,327,341,355,369,383,397,411,425,439,453,467,481,495,509,523,537,551,565,579,593,
gold,1,222,236,264,265,266,267,268,269,270,271,328,342,356,370,384,398,412,426,440,454,468,482,496,510,524,538,552,566,580,594,
gold,1,223,237,272,273,274,275,276,277,329,343,357,371,385,399,413,427,441,455,469,483,497,511,525,539,553,567,581,595,
gold,1,224,238,278,279,280,281,282,283,330,344,358,372,386,400,414,428,442,456,470,484,498,512,526,540,554,568,582,596,
gold,1,225,239,284,285,286,287,288,289,290,331,345,359,373,387,401,415,429,443,457,471,485,499,513,527,541,555,569,583,597,
gold,1,226,240,291,292,293,294,295,332,346,360,374,388,402,416,430,444,458,472,486,500,514,528,542,556,570,584,598,
gold,1,227,241,296,297,298,299,333,347,361,375,389,403,417,431,445,459,473,487,501,515,529,543,557,571,585,599,
gold,1,228,242,300,301,302,303,334,348,362,376,390,404,418,432,446,460,474,488,502,516,530,544,558,572,586,600,
gold,1,229,243,304,305,306,307,308,309,310,311,335,349,363,377,391,405,419,433,447,461,475,489,503,517,531,545,559,573,587,601,
gold,1,230,244,312,313,314,315,316,317,336,350,364,378,392,406,420,434,448,462,476,490,504,518,532,546,560,574,588,602,
gold,1,231,245,318,319,320,321,322,323,337,351,365,379,393,407,421,435,449,463,477,491,505,519,533,547,561,575,589,603,
gold,2,218,219,220,221,222,223,224,225,226,227,228,229,230,231,
gold,2,
lightskyblue,157,
lightskyblue,157,
lightskyblue,157,
lightskyblue,157,
lightskyblue,157,
lightskyblue,157,
lightskyblue,157,
lightskyblue,157,
lightskyblue,157,
lightskyblue,157,
lightskyblue,142,
lightskyblue,142,
lightskyblue,142,
lightskyblue,142,
lightskyblue,142,
lightskyblue,142,
lightskyblue,142,
lightskyblue,142,
lightskyblue,142,
lightskyblue,142,
lightskyblue,142,
lightskyblue,142,
lightskyblue,142,
lightskyblue,142,
lightskyblue,127,
lightskyblue,127,
lightskyblue,127,
lightskyblue,127,
lightskyblue,127,
lightskyblue,127,
lightskyblue,127,
lightskyblue,127,
lightskyblue,127,
lightskyblue,127,
lightskyblue,127,
lightskyblue,127,
lightskyblue,127,
lightskyblue,127,
lightskyblue,112,
lightskyblue,112,
lightskyblue,112,
lightskyblue,112,
lightskyblue,112,
lightskyblue,112,
lightskyblue,112,
lightskyblue,112,
lightskyblue,112,
lightskyblue,112,
lightskyblue,112,
lightskyblue,112,
lightskyblue,112,
lightskyblue,112,
lightskyblue,97,
lightskyblue,97,
lightskyblue,97,
lightskyblue,97,
lightskyblue,97,
lightskyblue,97,
lightskyblue,97,
lightskyblue,97,
lightskyblue,97,
lightskyblue,97,
lightskyblue,97,
lightskyblue,97,
lightskyblue,97,
lightskyblue,97,
lightskyblue,82,
lightskyblue,82,
lightskyblue,82,
lightskyblue,82,
lightskyblue,82,
lightskyblue,82,
lightskyblue,82,
lightskyblue,82,
lightskyblue,82,
lightskyblue,82,
lightskyblue,82,
lightskyblue,82,
lightskyblue,82,
lightskyblue,82,
lightskyblue,203,
lightskyblue,204,
lightskyblue,205,
lightskyblue,206,
lightskyblue,207,
lightskyblue,208,
lightskyblue,209,
lightskyblue,210,
lightskyblue,211,
lightskyblue,212,
lightskyblue,213,
lightskyblue,214,
lightskyblue,215,
lightskyblue,216,
lightskyblue,188,
lightskyblue,189,
lightskyblue,190,
lightskyblue,191,
lightskyblue,192,
lightskyblue,193,
lightskyblue,194,
lightskyblue,195,
lightskyblue,196,
lightskyblue,197,
lightskyblue,198,
lightskyblue,199,
lightskyblue,200,
lightskyblue,201,
lightskyblue,173,
lightskyblue,174,
lightskyblue,175,
lightskyblue,176,
lightskyblue,177,
lightskyblue,178,
lightskyblue,179,
lightskyblue,180,
lightskyblue,181,
lightskyblue,182,
lightskyblue,183,
lightskyblue,184,
lightskyblue,185,
lightskyblue,186,
lightskyblue,158,
lightskyblue,159,
lightskyblue,160,
lightskyblue,161,
lightskyblue,162,
lightskyblue,163,
lightskyblue,164,
lightskyblue,165,
lightskyblue,166,
lightskyblue,167,
lightskyblue,168,
lightskyblue,169,
lightskyblue,170,
lightskyblue,171,
lightskyblue,143,
lightskyblue,144,
lightskyblue,145,
lightskyblue,146,
lightskyblue,147,
lightskyblue,148,
lightskyblue,149,
lightskyblue,150,
lightskyblue,151,
lightskyblue,152,
lightskyblue,153,
lightskyblue,154,
lightskyblue,155,
lightskyblue,156,
lightskyblue,128,
lightskyblue,129,
lightskyblue,130,
lightskyblue,131,
lightskyblue,132,
lightskyblue,133,
lightskyblue,134,
lightskyblue,135,
lightskyblue,136,
lightskyblue,137,
lightskyblue,138,
lightskyblue,139,
lightskyblue,140,
lightskyblue,141,
lightskyblue,113,
lightskyblue,114,
lightskyblue,115,
lightskyblue,116,
lightskyblue,117,
lightskyblue,118,
lightskyblue,119,
lightskyblue,120,
lightskyblue,121,
lightskyblue,122,
lightskyblue,123,
lightskyblue,124,
lightskyblue,125,
lightskyblue,126,
lightskyblue,98,
lightskyblue,99,
lightskyblue,100,
lightskyblue,101,
lightskyblue,102,
lightskyblue,103,
lightskyblue,104,
lightskyblue,105,
lightskyblue,106,
lightskyblue,107,
lightskyblue,108,
lightskyblue,109,
lightskyblue,110,
lightskyblue,111,
lightskyblue,83,
lightskyblue,84,
lightskyblue,85,
lightskyblue,86,
lightskyblue,87,
lightskyblue,88,
lightskyblue,89,
lightskyblue,90,
lightskyblue,91,
lightskyblue,92,
lightskyblue,93,
lightskyblue,94,
lightskyblue,95,
lightskyblue,96,
lightskyblue,68,
lightskyblue,69,
lightskyblue,70,
lightskyblue,71,
lightskyblue,72,
lightskyblue,73,
lightskyblue,74,
lightskyblue,75,
lightskyblue,76,
lightskyblue,77,
lightskyblue,78,
lightskyblue,79,
lightskyblue,80,
lightskyblue,81,
lightskyblue,37,
lightskyblue,42,
lightskyblue,37,
lightskyblue,43,
lightskyblue,37,
lightskyblue,47,
lightskyblue,39,
lightskyblue,40,
lightskyblue,40,
lightskyblue,45,
lightskyblue,40,
lightskyblue,46,
lightskyblue,40,
lightskyblue,41,
lightskyblue,39,
lightskyblue,42,
lightskyblue,41,
lightskyblue,42,
lightskyblue,39,
lightskyblue,43,
lightskyblue,43,
lightskyblue,44,
lightskyblue,43,
lightskyblue,46,
lightskyblue,41,
lightskyblue,44,
lightskyblue,42,
lightskyblue,44,
lightskyblue,39,
lightskyblue,45,
lightskyblue,46,
lightskyblue,48,
lightskyblue,39,
lightskyblue,47,
lightskyblue,40,
lightskyblue,47,
lightskyblue,42,
lightskyblue,47,
lightskyblue,47,
lightskyblue,49,
lightskyblue,38,
lightskyblue,48,
lightskyblue,44,
lightskyblue,49,
lightskyblue,49,
lightskyblue,50,
lightskyblue,41,
lightskyblue,50,
lightskyblue,13,
lightskyblue,14,
lightskyblue,15,
lightskyblue,33,
lightskyblue,16,
lightskyblue,20,
lightskyblue,22,
lightskyblue,27,
lightskyblue,29,
lightskyblue,16,
lightskyblue,17,
lightskyblue,18,
lightskyblue,19,
lightskyblue,30,
lightskyblue,19,
lightskyblue,21,
lightskyblue,25,
lightskyblue,36,
lightskyblue,13,
lightskyblue,20,
lightskyblue,21,
lightskyblue,26,
lightskyblue,31,
lightskyblue,14,
lightskyblue,22,
lightskyblue,23,
lightskyblue,24,
lightskyblue,23,
lightskyblue,25,
lightskyblue,26,
lightskyblue,34,
lightskyblue,17,
lightskyblue,27,
lightskyblue,18,
lightskyblue,24,
lightskyblue,28,
lightskyblue,15,
lightskyblue,29,
lightskyblue,30,
lightskyblue,31,
lightskyblue,32,
lightskyblue,28,
lightskyblue,33,
lightskyblue,32,
lightskyblue,34,
lightskyblue,35,
lightskyblue,35,
lightskyblue,36,
