green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
gold,0,824,825,
gold,0,826,827,
gold,0,828,829,
gold,0,830,831,
gold,0,832,833,
gold,0,834,835,
gold,0,836,837,
gold,0,838,839,
gold,0,840,841,
gold,0,842,843,
gold,0,844,845,
gold,0,846,847,
gold,0,848,849,
gold,0,850,851,
gold,0,852,853,
gold,0,854,855,
gold,0,856,857,
gold,0,858,859,
gold,0,860,861,
gold,0,862,863,
gold,0,864,865,
gold,0,866,867,
gold,0,868,869,
gold,0,870,871,
gold,0,298,872,873,874,
gold,0,299,875,
gold,0,300,876,877,878,879,880,
gold,0,301,881,882,883,884,885,
gold,0,302,886,887,888,889,
gold,0,303,890,891,892,893,894,
gold,0,304,895,896,897,898,
gold,0,305,899,900,901,902,
gold,0,306,903,904,
gold,0,307,905,906,907,
gold,0,308,908,909,910,911,912,
gold,0,309,913,914,
gold,0,310,915,916,917,
gold,0,311,918,919,
gold,0,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,
gold,1,298,312,326,327,328,329,404,418,432,446,460,474,488,502,516,530,544,558,572,586,600,614,628,642,656,670,684,698,712,726,740,754,768,782,796,810,
gold,1,299,313,330,331,332,333,334,405,419,433,447,461,475,489,503,517,531,545,559,573,587,601,615,629,643,657,671,685,699,713,727,741,755,769,783,797,811,
gold,1,300,314,335,336,337,338,339,340,406,420,434,448,462,476,490,504,518,532,546,560,574,588,602,616,630,644,658,672,686,700,714,728,742,756,770,784,798,812,
gold,1,301,315,341,342,343,407,421,435,449,463,477,491,505,519,533,547,561,575,589,603,617,631,645,659,673,687,701,715,729,743,757,771,785,799,813,
gold,1,302,316,344,345,346,347,348,349,350,351,408,422,436,450,464,478,492,506,520,534,548,562,576,590,604,618,632,646,660,674,688,702,716,730,744,758,772,786,800,814,
gold,1,303,317,352,353,354,355,356,357,409,423,437,451,465,479,493,507,521,535,549,563,577,591,605,619,633,647,661,675,689,703,717,731,745,759,773,787,801,815,
gold,1,304,318,358,359,360,361,362,363,410,424,438,452,466,480,494,508,522,536,550,564,578,592,606,620,634,648,662,676,690,704,718,732,746,760,774,788,802,816,
gold,1,305,319,364,365,366,367,368,369,370,411,425,439,453,467,481,495,509,523,537,551,565,579,593,607,621,635,649,663,677,691,705,719,733,747,761,775,789,803,817,
gold,1,306,320,371,372,373,374,375,412,426,440,454,468,482,496,510,524,538,552,566,580,594,608,622,636,650,664,678,692,706,720,734,748,762,776,790,804,818,
gold,1,307,321,376,377,378,379,413,427,441,455,469,483,497,511,525,539,553,567,581,595,609,623,637,651,665,679,693,707,721,735,749,763,777,791,805,819,
gold,1,308,322,380,381,382,383,414,428,442,456,470,484,498,512,526,540,554,568,582,596,610,624,638,652,666,680,694,708,722,736,750,764,778,792,806,820,
gold,1,309,323,384,385,386,387,388,389,390,391,415,429,443,457,471,485,499,513,527,541,555,569,583,597,611,625,639,653,667,681,695,709,723,737,751,765,779,793,807,821,
gold,1,310,324,392,393,394,395,396,397,416,430,444,458,472,486,500,514,528,542,556,570,584,598,612,626,640,654,668,682,696,710,724,738,752,766,780,794,808,822,
gold,1,311,325,398,399,400,401,402,403,417,431,445,459,473,487,501,515,529,543,557,571,585,599,613,627,641,655,669,683,697,711,725,739,753,767,781,795,809,823,
gold,2,298,299,300,301,302,303,304,305,306,307,308,309,310,311,
gold,2,
gold,15,642,643,644,645,646,647,648,649,650,651,652,653,654,655,
gold,16,418,
gold,16,419,
gold,16,420,
gold,16,421,
gold,16,422,
gold,16,423,
gold,16,424,
gold,16,425,
gold,16,426,
gold,16,427,
gold,16,428,
gold,16,429,
gold,16,430,
red,16,431,
gold,16,628,629,630,631,632,633,634,635,636,637,638,639,640,641,
gold,17,404,
gold,17,405,
gold,17,406,
gold,17,407,
gold,17,408,
gold,17,409,
gold,17,410,
gold,17,411,
gold,17,412,
red,17,413,
gold,17,414,
gold,17,415,
gold,17,416,
gold,17,417,
gold,17,614,615,616,617,618,619,620,621,622,623,624,625,626,627,
lightskyblue,56,72,
lightskyblue,56,72,
lightskyblue,56,72,
lightskyblue,56,72,
lightskyblue,56,72,
lightskyblue,56,72,
lightskyblue,56,72,
lightskyblue,56,72,
lightskyblue,56,72,
lightskyblue,56,72,
lightskyblue,56,72,
lightskyblue,56,72,
lightskyblue,56,72,
lightskyblue,56,72,
lightskyblue,42,71,
lightskyblue,43,71,
lightskyblue,44,71,
lightskyblue,45,71,
lightskyblue,46,71,
lightskyblue,47,71,
lightskyblue,48,71,
lightskyblue,49,71,
lightskyblue,50,71,
lightskyblue,51,71,
lightskyblue,52,71,
lightskyblue,53,71,
lightskyblue,54,71,
lightskyblue,55,71,
lightskyblue,63,
lightskyblue,64,
lightskyblue,67,
lightskyblue,68,
lightskyblue,60,
lightskyblue,61,
lightskyblue,62,
lightskyblue,68,
lightskyblue,69,
lightskyblue,63,
lightskyblue,64,
lightskyblue,65,
lightskyblue,66,
lightskyblue,68,
lightskyblue,69,
lightskyblue,58,
lightskyblue,61,
lightskyblue,68,
lightskyblue,58,
lightskyblue,60,
lightskyblue,62,
lightskyblue,63,
lightskyblue,65,
lightskyblue,66,
lightskyblue,67,
lightskyblue,70,
lightskyblue,58,
lightskyblue,61,
lightskyblue,63,
lightskyblue,64,
lightskyblue,69,
lightskyblue,70,
lightskyblue,57,
lightskyblue,59,
lightskyblue,61,
lightskyblue,62,
lightskyblue,64,
lightskyblue,70,
lightskyblue,57,
lightskyblue,59,
lightskyblue,62,
lightskyblue,63,
lightskyblue,65,
lightskyblue,67,
lightskyblue,68,
lightskyblue,59,
lightskyblue,61,
lightskyblue,64,
lightskyblue,69,
lightskyblue,70,
lightskyblue,59,
lightskyblue,61,
lightskyblue,68,
lightskyblue,70,
lightskyblue,57,
lightskyblue,61,
lightskyblue,64,
lightskyblue,69,
lightskyblue,57,
lightskyblue,58,
lightskyblue,59,
lightskyblue,60,
lightskyblue,64,
lightskyblue,66,
lightskyblue,69,
lightskyblue,70,
lightskyblue,58,
lightskyblue,59,
lightskyblue,62,
lightskyblue,65,
lightskyblue,67,
lightskyblue,68,
lightskyblue,61,
lightskyblue,62,
lightskyblue,63,
lightskyblue,65,
lightskyblue,66,
lightskyblue,68,
lightskyblue,297,
lightskyblue,297,
lightskyblue,297,
lightskyblue,297,
lightskyblue,297,
lightskyblue,297,
lightskyblue,297,
lightskyblue,297,
lightskyblue,297,
lightskyblue,297,
lightskyblue,297,
lightskyblue,297,
lightskyblue,297,
lightskyblue,297,
lightskyblue,282,
lightskyblue,282,
lightskyblue,282,
lightskyblue,282,
lightskyblue,282,
lightskyblue,282,
lightskyblue,282,
lightskyblue,282,
lightskyblue,282,
lightskyblue,282,
lightskyblue,282,
lightskyblue,282,
lightskyblue,282,
lightskyblue,282,
lightskyblue,267,
lightskyblue,267,
lightskyblue,267,
lightskyblue,267,
lightskyblue,267,
lightskyblue,267,
lightskyblue,267,
lightskyblue,267,
lightskyblue,267,
lightskyblue,267,
lightskyblue,267,
lightskyblue,267,
lightskyblue,267,
lightskyblue,267,
lightskyblue,252,
lightskyblue,252,
lightskyblue,252,
lightskyblue,252,
lightskyblue,252,
lightskyblue,252,
lightskyblue,252,
lightskyblue,252,
lightskyblue,252,
lightskyblue,252,
lightskyblue,252,
lightskyblue,252,
lightskyblue,252,
lightskyblue,252,
lightskyblue,237,
lightskyblue,237,
lightskyblue,237,
lightskyblue,237,
lightskyblue,237,
lightskyblue,237,
lightskyblue,237,
lightskyblue,237,
lightskyblue,237,
lightskyblue,237,
lightskyblue,237,
lightskyblue,237,
lightskyblue,237,
lightskyblue,237,
lightskyblue,222,
lightskyblue,222,
lightskyblue,222,
lightskyblue,222,
lightskyblue,222,
lightskyblue,222,
lightskyblue,222,
lightskyblue,222,
lightskyblue,222,
lightskyblue,222,
lightskyblue,222,
lightskyblue,222,
lightskyblue,222,
lightskyblue,222,
lightskyblue,207,
lightskyblue,207,
lightskyblue,207,
lightskyblue,207,
lightskyblue,207,
lightskyblue,207,
lightskyblue,207,
lightskyblue,207,
lightskyblue,207,
lightskyblue,207,
lightskyblue,207,
lightskyblue,207,
lightskyblue,207,
lightskyblue,207,
lightskyblue,192,
lightskyblue,192,
lightskyblue,192,
lightskyblue,192,
lightskyblue,192,
lightskyblue,192,
lightskyblue,192,
lightskyblue,192,
lightskyblue,192,
lightskyblue,192,
lightskyblue,192,
lightskyblue,192,
lightskyblue,192,
lightskyblue,192,
lightskyblue,177,
lightskyblue,177,
lightskyblue,177,
lightskyblue,177,
lightskyblue,177,
lightskyblue,177,
lightskyblue,177,
lightskyblue,177,
lightskyblue,177,
lightskyblue,177,
lightskyblue,177,
lightskyblue,177,
lightskyblue,177,
lightskyblue,177,
lightskyblue,162,
lightskyblue,162,
lightskyblue,162,
lightskyblue,162,
lightskyblue,162,
lightskyblue,162,
lightskyblue,162,
lightskyblue,162,
lightskyblue,162,
lightskyblue,162,
lightskyblue,162,
lightskyblue,162,
lightskyblue,162,
lightskyblue,162,
lightskyblue,147,
lightskyblue,147,
lightskyblue,147,
lightskyblue,147,
lightskyblue,147,
lightskyblue,147,
lightskyblue,147,
lightskyblue,147,
lightskyblue,147,
lightskyblue,147,
lightskyblue,147,
lightskyblue,147,
lightskyblue,147,
lightskyblue,147,
lightskyblue,132,
lightskyblue,132,
lightskyblue,132,
lightskyblue,132,
lightskyblue,132,
lightskyblue,132,
lightskyblue,132,
lightskyblue,132,
lightskyblue,132,
lightskyblue,132,
lightskyblue,132,
lightskyblue,132,
lightskyblue,132,
lightskyblue,132,
lightskyblue,117,
lightskyblue,117,
lightskyblue,117,
lightskyblue,117,
lightskyblue,117,
lightskyblue,117,
lightskyblue,117,
lightskyblue,117,
lightskyblue,117,
lightskyblue,117,
lightskyblue,117,
lightskyblue,117,
lightskyblue,117,
lightskyblue,117,
lightskyblue,102,
lightskyblue,102,
lightskyblue,102,
lightskyblue,102,
lightskyblue,102,
lightskyblue,102,
lightskyblue,102,
lightskyblue,102,
lightskyblue,102,
lightskyblue,102,
lightskyblue,102,
lightskyblue,102,
lightskyblue,102,
lightskyblue,102,
lightskyblue,87,
lightskyblue,87,
lightskyblue,87,
lightskyblue,87,
lightskyblue,87,
lightskyblue,87,
lightskyblue,87,
lightskyblue,87,
lightskyblue,87,
lightskyblue,87,
lightskyblue,87,
lightskyblue,87,
lightskyblue,87,
lightskyblue,87,
lightskyblue,283,
lightskyblue,284,
lightskyblue,285,
lightskyblue,286,
lightskyblue,287,
lightskyblue,288,
lightskyblue,289,
lightskyblue,290,
lightskyblue,291,
lightskyblue,292,
lightskyblue,293,
lightskyblue,294,
lightskyblue,295,
lightskyblue,296,
lightskyblue,268,
lightskyblue,269,
lightskyblue,270,
lightskyblue,271,
lightskyblue,272,
lightskyblue,273,
lightskyblue,274,
lightskyblue,275,
lightskyblue,276,
lightskyblue,277,
lightskyblue,278,
lightskyblue,279,
lightskyblue,280,
lightskyblue,281,
lightskyblue,253,
lightskyblue,254,
lightskyblue,255,
lightskyblue,256,
lightskyblue,257,
lightskyblue,258,
lightskyblue,259,
lightskyblue,260,
lightskyblue,261,
lightskyblue,262,
lightskyblue,263,
lightskyblue,264,
lightskyblue,265,
lightskyblue,266,
lightskyblue,238,
lightskyblue,239,
lightskyblue,240,
lightskyblue,241,
lightskyblue,242,
lightskyblue,243,
lightskyblue,244,
lightskyblue,245,
lightskyblue,246,
lightskyblue,247,
lightskyblue,248,
lightskyblue,249,
lightskyblue,250,
lightskyblue,251,
lightskyblue,223,
lightskyblue,224,
lightskyblue,225,
lightskyblue,226,
lightskyblue,227,
lightskyblue,228,
lightskyblue,229,
lightskyblue,230,
lightskyblue,231,
lightskyblue,232,
lightskyblue,233,
lightskyblue,234,
lightskyblue,235,
lightskyblue,236,
lightskyblue,208,
lightskyblue,209,
lightskyblue,210,
lightskyblue,211,
lightskyblue,212,
lightskyblue,213,
lightskyblue,214,
lightskyblue,215,
lightskyblue,216,
lightskyblue,217,
lightskyblue,218,
lightskyblue,219,
lightskyblue,220,
lightskyblue,221,
lightskyblue,193,
lightskyblue,194,
lightskyblue,195,
lightskyblue,196,
lightskyblue,197,
lightskyblue,198,
lightskyblue,199,
lightskyblue,200,
lightskyblue,201,
lightskyblue,202,
lightskyblue,203,
lightskyblue,204,
lightskyblue,205,
lightskyblue,206,
lightskyblue,178,
lightskyblue,179,
lightskyblue,180,
lightskyblue,181,
lightskyblue,182,
lightskyblue,183,
lightskyblue,184,
lightskyblue,185,
lightskyblue,186,
lightskyblue,187,
lightskyblue,188,
lightskyblue,189,
lightskyblue,190,
lightskyblue,191,
lightskyblue,163,
lightskyblue,164,
lightskyblue,165,
lightskyblue,166,
lightskyblue,167,
lightskyblue,168,
lightskyblue,169,
lightskyblue,170,
lightskyblue,171,
lightskyblue,172,
lightskyblue,173,
lightskyblue,174,
lightskyblue,175,
lightskyblue,176,
lightskyblue,148,
lightskyblue,149,
lightskyblue,150,
lightskyblue,151,
lightskyblue,152,
lightskyblue,153,
lightskyblue,154,
lightskyblue,155,
lightskyblue,156,
lightskyblue,157,
lightskyblue,158,
lightskyblue,159,
lightskyblue,160,
lightskyblue,161,
lightskyblue,133,
lightskyblue,134,
lightskyblue,135,
lightskyblue,136,
lightskyblue,137,
lightskyblue,138,
lightskyblue,139,
lightskyblue,140,
lightskyblue,141,
lightskyblue,142,
lightskyblue,143,
lightskyblue,144,
lightskyblue,145,
lightskyblue,146,
lightskyblue,118,
lightskyblue,119,
lightskyblue,120,
lightskyblue,121,
lightskyblue,122,
lightskyblue,123,
lightskyblue,124,
lightskyblue,125,
lightskyblue,126,
lightskyblue,127,
lightskyblue,128,
lightskyblue,129,
lightskyblue,130,
lightskyblue,131,
lightskyblue,103,
lightskyblue,104,
lightskyblue,105,
lightskyblue,106,
lightskyblue,107,
lightskyblue,108,
lightskyblue,109,
lightskyblue,110,
lightskyblue,111,
lightskyblue,112,
lightskyblue,113,
lightskyblue,114,
lightskyblue,115,
lightskyblue,116,
lightskyblue,88,
lightskyblue,89,
lightskyblue,90,
lightskyblue,91,
lightskyblue,92,
lightskyblue,93,
lightskyblue,94,
lightskyblue,95,
lightskyblue,96,
lightskyblue,97,
lightskyblue,98,
lightskyblue,99,
lightskyblue,100,
lightskyblue,101,
lightskyblue,73,
lightskyblue,74,
lightskyblue,75,
lightskyblue,76,
lightskyblue,77,
lightskyblue,78,
lightskyblue,79,
lightskyblue,80,
lightskyblue,81,
lightskyblue,82,
lightskyblue,83,
lightskyblue,84,
lightskyblue,85,
lightskyblue,86,
lightskyblue,42,
lightskyblue,47,
lightskyblue,42,
lightskyblue,48,
lightskyblue,42,
lightskyblue,52,
lightskyblue,44,
lightskyblue,45,
lightskyblue,45,
lightskyblue,50,
lightskyblue,45,
lightskyblue,51,
lightskyblue,45,
lightskyblue,46,
lightskyblue,44,
lightskyblue,47,
lightskyblue,46,
lightskyblue,47,
lightskyblue,44,
lightskyblue,48,
lightskyblue,48,
lightskyblue,49,
lightskyblue,48,
lightskyblue,51,
lightskyblue,46,
lightskyblue,49,
lightskyblue,47,
lightskyblue,49,
lightskyblue,44,
lightskyblue,50,
lightskyblue,51,
lightskyblue,53,
lightskyblue,44,
lightskyblue,52,
lightskyblue,45,
lightskyblue,52,
lightskyblue,47,
lightskyblue,52,
lightskyblue,52,
lightskyblue,54,
lightskyblue,43,
lightskyblue,53,
lightskyblue,49,
lightskyblue,54,
lightskyblue,54,
lightskyblue,55,
lightskyblue,46,
lightskyblue,55,
lightskyblue,18,
lightskyblue,19,
lightskyblue,20,
lightskyblue,38,
lightskyblue,21,
lightskyblue,25,
lightskyblue,27,
lightskyblue,32,
lightskyblue,34,
lightskyblue,21,
lightskyblue,22,
lightskyblue,23,
lightskyblue,24,
lightskyblue,35,
lightskyblue,24,
lightskyblue,26,
lightskyblue,30,
lightskyblue,41,
lightskyblue,18,
lightskyblue,25,
lightskyblue,26,
lightskyblue,31,
lightskyblue,36,
lightskyblue,19,
lightskyblue,27,
lightskyblue,28,
lightskyblue,29,
lightskyblue,28,
lightskyblue,30,
lightskyblue,31,
lightskyblue,39,
lightskyblue,22,
lightskyblue,32,
lightskyblue,23,
lightskyblue,29,
lightskyblue,33,
lightskyblue,20,
lightskyblue,34,
lightskyblue,35,
lightskyblue,36,
lightskyblue,37,
lightskyblue,33,
lightskyblue,38,
lightskyblue,37,
lightskyblue,39,
lightskyblue,40,
lightskyblue,40,
lightskyblue,41,
