green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
gold,0,868,869,
gold,0,870,871,
gold,0,872,873,
gold,0,874,875,
gold,0,876,877,
gold,0,878,879,
gold,0,880,881,
gold,0,882,883,
gold,0,884,885,
gold,0,886,887,
gold,0,888,889,
gold,0,890,891,
gold,0,892,893,
gold,0,894,895,
gold,0,896,897,
gold,0,898,899,
gold,0,900,901,
gold,0,902,903,
gold,0,904,905,
gold,0,906,907,
gold,0,908,909,
gold,0,910,911,
gold,0,912,913,
gold,0,914,915,
gold,0,314,916,917,918,
gold,0,315,919,
gold,0,316,920,921,922,923,924,
gold,0,317,925,926,927,928,929,
gold,0,318,930,931,932,933,
gold,0,319,934,935,936,937,938,
gold,0,320,939,940,941,942,
gold,0,321,943,944,945,946,
gold,0,322,947,948,
gold,0,323,949,950,951,
gold,0,324,952,953,954,955,956,
gold,0,325,957,958,
gold,0,326,959,960,961,
gold,0,327,962,963,
gold,0,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,
gold,1,314,328,342,343,344,345,420,434,448,462,476,490,504,518,532,546,560,574,588,602,616,630,644,658,672,686,700,714,728,742,756,770,784,798,812,826,840,854,
gold,1,315,329,346,347,348,349,350,421,435,449,463,477,491,505,519,533,547,561,575,589,603,617,631,645,659,673,687,701,715,729,743,757,771,785,799,813,827,841,855,
gold,1,316,330,351,352,353,354,355,356,422,436,450,464,478,492,506,520,534,548,562,576,590,604,618,632,646,660,674,688,702,716,730,744,758,772,786,800,814,828,842,856,
gold,1,317,331,357,358,359,423,437,451,465,479,493,507,521,535,549,563,577,591,605,619,633,647,661,675,689,703,717,731,745,759,773,787,801,815,829,843,857,
gold,1,318,332,360,361,362,363,364,365,366,367,424,438,452,466,480,494,508,522,536,550,564,578,592,606,620,634,648,662,676,690,704,718,732,746,760,774,788,802,816,830,844,858,
gold,1,319,333,368,369,370,371,372,373,425,439,453,467,481,495,509,523,537,551,565,579,593,607,621,635,649,663,677,691,705,719,733,747,761,775,789,803,817,831,845,859,
gold,1,320,334,374,375,376,377,378,379,426,440,454,468,482,496,510,524,538,552,566,580,594,608,622,636,650,664,678,692,706,720,734,748,762,776,790,804,818,832,846,860,
gold,1,321,335,380,381,382,383,384,385,386,427,441,455,469,483,497,511,525,539,553,567,581,595,609,623,637,651,665,679,693,707,721,735,749,763,777,791,805,819,833,847,861,
gold,1,322,336,387,388,389,390,391,428,442,456,470,484,498,512,526,540,554,568,582,596,610,624,638,652,666,680,694,708,722,736,750,764,778,792,806,820,834,848,862,
gold,1,323,337,392,393,394,395,429,443,457,471,485,499,513,527,541,555,569,583,597,611,625,639,653,667,681,695,709,723,737,751,765,779,793,807,821,835,849,863,
gold,1,324,338,396,397,398,399,430,444,458,472,486,500,514,528,542,556,570,584,598,612,626,640,654,668,682,696,710,724,738,752,766,780,794,808,822,836,850,864,
gold,1,325,339,400,401,402,403,404,405,406,407,431,445,459,473,487,501,515,529,543,557,571,585,599,613,627,641,655,669,683,697,711,725,739,753,767,781,795,809,823,837,851,865,
gold,1,326,340,408,409,410,411,412,413,432,446,460,474,488,502,516,530,544,558,572,586,600,614,628,642,656,670,684,698,712,726,740,754,768,782,796,810,824,838,852,866,
gold,1,327,341,414,415,416,417,418,419,433,447,461,475,489,503,517,531,545,559,573,587,601,615,629,643,657,671,685,699,713,727,741,755,769,783,797,811,825,839,853,867,
gold,2,314,315,316,317,318,319,320,321,322,323,324,325,326,327,
gold,2,
gold,16,453,
gold,16,454,
gold,16,455,
gold,16,456,
gold,16,457,
gold,16,458,
gold,16,459,
gold,16,460,
gold,16,461,
gold,16,672,673,674,675,676,677,678,679,680,681,682,683,684,685,
gold,17,434,
gold,17,435,
gold,17,436,
gold,17,437,
gold,17,438,
gold,17,439,
gold,17,440,
gold,17,441,
gold,17,442,
gold,17,443,
gold,17,444,
gold,17,445,
gold,17,446,
red,17,447,
gold,17,658,659,660,661,662,663,664,665,666,667,668,669,670,671,
gold,18,420,
gold,18,421,
gold,18,422,
gold,18,423,
gold,18,424,
gold,18,425,
gold,18,426,
gold,18,427,
gold,18,428,
red,18,429,
gold,18,430,
gold,18,431,
gold,18,432,
gold,18,433,
gold,18,644,645,646,647,648,649,650,651,652,653,654,655,656,657,
lightskyblue,57,73,
lightskyblue,57,73,
lightskyblue,57,73,
lightskyblue,57,73,
lightskyblue,57,73,
lightskyblue,57,73,
lightskyblue,57,73,
lightskyblue,57,73,
lightskyblue,57,73,
lightskyblue,57,73,
lightskyblue,57,73,
lightskyblue,57,73,
lightskyblue,57,73,
lightskyblue,57,73,
lightskyblue,43,72,
lightskyblue,44,72,
lightskyblue,45,72,
lightskyblue,46,72,
lightskyblue,47,72,
lightskyblue,48,72,
lightskyblue,49,72,
lightskyblue,50,72,
lightskyblue,51,72,
lightskyblue,52,72,
lightskyblue,53,72,
lightskyblue,54,72,
lightskyblue,55,72,
lightskyblue,56,72,
lightskyblue,64,
lightskyblue,65,
lightskyblue,68,
lightskyblue,69,
lightskyblue,61,
lightskyblue,62,
lightskyblue,63,
lightskyblue,69,
lightskyblue,70,
lightskyblue,64,
lightskyblue,65,
lightskyblue,66,
lightskyblue,67,
lightskyblue,69,
lightskyblue,70,
lightskyblue,59,
lightskyblue,62,
lightskyblue,69,
lightskyblue,59,
lightskyblue,61,
lightskyblue,63,
lightskyblue,64,
lightskyblue,66,
lightskyblue,67,
lightskyblue,68,
lightskyblue,71,
lightskyblue,59,
lightskyblue,62,
lightskyblue,64,
lightskyblue,65,
lightskyblue,70,
lightskyblue,71,
lightskyblue,58,
lightskyblue,60,
lightskyblue,62,
lightskyblue,63,
lightskyblue,65,
lightskyblue,71,
lightskyblue,58,
lightskyblue,60,
lightskyblue,63,
lightskyblue,64,
lightskyblue,66,
lightskyblue,68,
lightskyblue,69,
lightskyblue,60,
lightskyblue,62,
lightskyblue,65,
lightskyblue,70,
lightskyblue,71,
lightskyblue,60,
lightskyblue,62,
lightskyblue,69,
lightskyblue,71,
lightskyblue,58,
lightskyblue,62,
lightskyblue,65,
lightskyblue,70,
lightskyblue,58,
lightskyblue,59,
lightskyblue,60,
lightskyblue,61,
lightskyblue,65,
lightskyblue,67,
lightskyblue,70,
lightskyblue,71,
lightskyblue,59,
lightskyblue,60,
lightskyblue,63,
lightskyblue,66,
lightskyblue,68,
lightskyblue,69,
lightskyblue,62,
lightskyblue,63,
lightskyblue,64,
lightskyblue,66,
lightskyblue,67,
lightskyblue,69,
lightskyblue,313,
lightskyblue,313,
lightskyblue,313,
lightskyblue,313,
lightskyblue,313,
lightskyblue,313,
lightskyblue,313,
lightskyblue,313,
lightskyblue,313,
lightskyblue,313,
lightskyblue,313,
lightskyblue,313,
lightskyblue,313,
lightskyblue,313,
lightskyblue,298,
lightskyblue,298,
lightskyblue,298,
lightskyblue,298,
lightskyblue,298,
lightskyblue,298,
lightskyblue,298,
lightskyblue,298,
lightskyblue,298,
lightskyblue,298,
lightskyblue,298,
lightskyblue,298,
lightskyblue,298,
lightskyblue,298,
lightskyblue,283,
lightskyblue,283,
lightskyblue,283,
lightskyblue,283,
lightskyblue,283,
lightskyblue,283,
lightskyblue,283,
lightskyblue,283,
lightskyblue,283,
lightskyblue,283,
lightskyblue,283,
lightskyblue,283,
lightskyblue,283,
lightskyblue,283,
lightskyblue,268,
lightskyblue,268,
lightskyblue,268,
lightskyblue,268,
lightskyblue,268,
lightskyblue,268,
lightskyblue,268,
lightskyblue,268,
lightskyblue,268,
lightskyblue,268,
lightskyblue,268,
lightskyblue,268,
lightskyblue,268,
lightskyblue,268,
lightskyblue,253,
lightskyblue,253,
lightskyblue,253,
lightskyblue,253,
lightskyblue,253,
lightskyblue,253,
lightskyblue,253,
lightskyblue,253,
lightskyblue,253,
lightskyblue,253,
lightskyblue,253,
lightskyblue,253,
lightskyblue,253,
lightskyblue,253,
lightskyblue,238,
lightskyblue,238,
lightskyblue,238,
lightskyblue,238,
lightskyblue,238,
lightskyblue,238,
lightskyblue,238,
lightskyblue,238,
lightskyblue,238,
lightskyblue,238,
lightskyblue,238,
lightskyblue,238,
lightskyblue,238,
lightskyblue,238,
lightskyblue,223,
lightskyblue,223,
lightskyblue,223,
lightskyblue,223,
lightskyblue,223,
lightskyblue,223,
lightskyblue,223,
lightskyblue,223,
lightskyblue,223,
lightskyblue,223,
lightskyblue,223,
lightskyblue,223,
lightskyblue,223,
lightskyblue,223,
lightskyblue,208,
lightskyblue,208,
lightskyblue,208,
lightskyblue,208,
lightskyblue,208,
lightskyblue,208,
lightskyblue,208,
lightskyblue,208,
lightskyblue,208,
lightskyblue,208,
lightskyblue,208,
lightskyblue,208,
lightskyblue,208,
lightskyblue,208,
lightskyblue,193,
lightskyblue,193,
lightskyblue,193,
lightskyblue,193,
lightskyblue,193,
lightskyblue,193,
lightskyblue,193,
lightskyblue,193,
lightskyblue,193,
lightskyblue,193,
lightskyblue,193,
lightskyblue,193,
lightskyblue,193,
lightskyblue,193,
lightskyblue,178,
lightskyblue,178,
lightskyblue,178,
lightskyblue,178,
lightskyblue,178,
lightskyblue,178,
lightskyblue,178,
lightskyblue,178,
lightskyblue,178,
lightskyblue,178,
lightskyblue,178,
lightskyblue,178,
lightskyblue,178,
lightskyblue,178,
lightskyblue,163,
lightskyblue,163,
lightskyblue,163,
lightskyblue,163,
lightskyblue,163,
lightskyblue,163,
lightskyblue,163,
lightskyblue,163,
lightskyblue,163,
lightskyblue,163,
lightskyblue,163,
lightskyblue,163,
lightskyblue,163,
lightskyblue,163,
lightskyblue,148,
lightskyblue,148,
lightskyblue,148,
lightskyblue,148,
lightskyblue,148,
lightskyblue,148,
lightskyblue,148,
lightskyblue,148,
lightskyblue,148,
lightskyblue,148,
lightskyblue,148,
lightskyblue,148,
lightskyblue,148,
lightskyblue,148,
lightskyblue,133,
lightskyblue,133,
lightskyblue,133,
lightskyblue,133,
lightskyblue,133,
lightskyblue,133,
lightskyblue,133,
lightskyblue,133,
lightskyblue,133,
lightskyblue,133,
lightskyblue,133,
lightskyblue,133,
lightskyblue,133,
lightskyblue,133,
lightskyblue,118,
lightskyblue,118,
lightskyblue,118,
lightskyblue,118,
lightskyblue,118,
lightskyblue,118,
lightskyblue,118,
lightskyblue,118,
lightskyblue,118,
lightskyblue,118,
lightskyblue,118,
lightskyblue,118,
lightskyblue,118,
lightskyblue,118,
lightskyblue,103,
lightskyblue,103,
lightskyblue,103,
lightskyblue,103,
lightskyblue,103,
lightskyblue,103,
lightskyblue,103,
lightskyblue,103,
lightskyblue,103,
lightskyblue,103,
lightskyblue,103,
lightskyblue,103,
lightskyblue,103,
lightskyblue,103,
lightskyblue,88,
lightskyblue,88,
lightskyblue,88,
lightskyblue,88,
lightskyblue,88,
lightskyblue,88,
lightskyblue,88,
lightskyblue,88,
lightskyblue,88,
lightskyblue,88,
lightskyblue,88,
lightskyblue,88,
lightskyblue,88,
lightskyblue,88,
lightskyblue,299,
lightskyblue,300,
lightskyblue,301,
lightskyblue,302,
lightskyblue,303,
lightskyblue,304,
lightskyblue,305,
lightskyblue,306,
lightskyblue,307,
lightskyblue,308,
lightskyblue,309,
lightskyblue,310,
lightskyblue,311,
lightskyblue,312,
lightskyblue,284,
lightskyblue,285,
lightskyblue,286,
lightskyblue,287,
lightskyblue,288,
lightskyblue,289,
lightskyblue,290,
lightskyblue,291,
lightskyblue,292,
lightskyblue,293,
lightskyblue,294,
lightskyblue,295,
lightskyblue,296,
lightskyblue,297,
lightskyblue,269,
lightskyblue,270,
lightskyblue,271,
lightskyblue,272,
lightskyblue,273,
lightskyblue,274,
lightskyblue,275,
lightskyblue,276,
lightskyblue,277,
lightskyblue,278,
lightskyblue,279,
lightskyblue,280,
lightskyblue,281,
lightskyblue,282,
lightskyblue,254,
lightskyblue,255,
lightskyblue,256,
lightskyblue,257,
lightskyblue,258,
lightskyblue,259,
lightskyblue,260,
lightskyblue,261,
lightskyblue,262,
lightskyblue,263,
lightskyblue,264,
lightskyblue,265,
lightskyblue,266,
lightskyblue,267,
lightskyblue,239,
lightskyblue,240,
lightskyblue,241,
lightskyblue,242,
lightskyblue,243,
lightskyblue,244,
lightskyblue,245,
lightskyblue,246,
lightskyblue,247,
lightskyblue,248,
lightskyblue,249,
lightskyblue,250,
lightskyblue,251,
lightskyblue,252,
lightskyblue,224,
lightskyblue,225,
lightskyblue,226,
lightskyblue,227,
lightskyblue,228,
lightskyblue,229,
lightskyblue,230,
lightskyblue,231,
lightskyblue,232,
lightskyblue,233,
lightskyblue,234,
lightskyblue,235,
lightskyblue,236,
lightskyblue,237,
lightskyblue,209,
lightskyblue,210,
lightskyblue,211,
lightskyblue,212,
lightskyblue,213,
lightskyblue,214,
lightskyblue,215,
lightskyblue,216,
lightskyblue,217,
lightskyblue,218,
lightskyblue,219,
lightskyblue,220,
lightskyblue,221,
lightskyblue,222,
lightskyblue,194,
lightskyblue,195,
lightskyblue,196,
lightskyblue,197,
lightskyblue,198,
lightskyblue,199,
lightskyblue,200,
lightskyblue,201,
lightskyblue,202,
lightskyblue,203,
lightskyblue,204,
lightskyblue,205,
lightskyblue,206,
lightskyblue,207,
lightskyblue,179,
lightskyblue,180,
lightskyblue,181,
lightskyblue,182,
lightskyblue,183,
lightskyblue,184,
lightskyblue,185,
lightskyblue,186,
lightskyblue,187,
lightskyblue,188,
lightskyblue,189,
lightskyblue,190,
lightskyblue,191,
lightskyblue,192,
lightskyblue,164,
lightskyblue,165,
lightskyblue,166,
lightskyblue,167,
lightskyblue,168,
lightskyblue,169,
lightskyblue,170,
lightskyblue,171,
lightskyblue,172,
lightskyblue,173,
lightskyblue,174,
lightskyblue,175,
lightskyblue,176,
lightskyblue,177,
lightskyblue,149,
lightskyblue,150,
lightskyblue,151,
lightskyblue,152,
lightskyblue,153,
lightskyblue,154,
lightskyblue,155,
lightskyblue,156,
lightskyblue,157,
lightskyblue,158,
lightskyblue,159,
lightskyblue,160,
lightskyblue,161,
lightskyblue,162,
lightskyblue,134,
lightskyblue,135,
lightskyblue,136,
lightskyblue,137,
lightskyblue,138,
lightskyblue,139,
lightskyblue,140,
lightskyblue,141,
lightskyblue,142,
lightskyblue,143,
lightskyblue,144,
lightskyblue,145,
lightskyblue,146,
lightskyblue,147,
lightskyblue,119,
lightskyblue,120,
lightskyblue,121,
lightskyblue,122,
lightskyblue,123,
lightskyblue,124,
lightskyblue,125,
lightskyblue,126,
lightskyblue,127,
lightskyblue,128,
lightskyblue,129,
lightskyblue,130,
lightskyblue,131,
lightskyblue,132,
lightskyblue,104,
lightskyblue,105,
lightskyblue,106,
lightskyblue,107,
lightskyblue,108,
lightskyblue,109,
lightskyblue,110,
lightskyblue,111,
lightskyblue,112,
lightskyblue,113,
lightskyblue,114,
lightskyblue,115,
lightskyblue,116,
lightskyblue,117,
lightskyblue,89,
lightskyblue,90,
lightskyblue,91,
lightskyblue,92,
lightskyblue,93,
lightskyblue,94,
lightskyblue,95,
lightskyblue,96,
lightskyblue,97,
lightskyblue,98,
lightskyblue,99,
lightskyblue,100,
lightskyblue,101,
lightskyblue,102,
lightskyblue,74,
lightskyblue,75,
lightskyblue,76,
lightskyblue,77,
lightskyblue,78,
lightskyblue,79,
lightskyblue,80,
lightskyblue,81,
lightskyblue,82,
lightskyblue,83,
lightskyblue,84,
lightskyblue,85,
lightskyblue,86,
lightskyblue,87,
lightskyblue,43,
lightskyblue,48,
lightskyblue,43,
lightskyblue,49,
lightskyblue,43,
lightskyblue,53,
lightskyblue,45,
lightskyblue,46,
lightskyblue,46,
lightskyblue,51,
lightskyblue,46,
lightskyblue,52,
lightskyblue,46,
lightskyblue,47,
lightskyblue,45,
lightskyblue,48,
lightskyblue,47,
lightskyblue,48,
lightskyblue,45,
lightskyblue,49,
lightskyblue,49,
lightskyblue,50,
lightskyblue,49,
lightskyblue,52,
lightskyblue,47,
lightskyblue,50,
lightskyblue,48,
lightskyblue,50,
lightskyblue,45,
lightskyblue,51,
lightskyblue,52,
lightskyblue,54,
lightskyblue,45,
lightskyblue,53,
lightskyblue,46,
lightskyblue,53,
lightskyblue,48,
lightskyblue,53,
lightskyblue,53,
lightskyblue,55,
lightskyblue,44,
lightskyblue,54,
lightskyblue,50,
lightskyblue,55,
lightskyblue,55,
lightskyblue,56,
lightskyblue,47,
lightskyblue,56,
lightskyblue,19,
lightskyblue,20,
lightskyblue,21,
lightskyblue,39,
lightskyblue,22,
lightskyblue,26,
lightskyblue,28,
lightskyblue,33,
lightskyblue,35,
lightskyblue,22,
lightskyblue,23,
lightskyblue,24,
lightskyblue,25,
lightskyblue,36,
lightskyblue,25,
lightskyblue,27,
lightskyblue,31,
lightskyblue,42,
lightskyblue,19,
lightskyblue,26,
lightskyblue,27,
lightskyblue,32,
lightskyblue,37,
lightskyblue,20,
lightskyblue,28,
lightskyblue,29,
lightskyblue,30,
lightskyblue,29,
lightskyblue,31,
lightskyblue,32,
lightskyblue,40,
lightskyblue,23,
lightskyblue,33,
lightskyblue,24,
lightskyblue,30,
lightskyblue,34,
lightskyblue,21,
lightskyblue,35,
lightskyblue,36,
lightskyblue,37,
lightskyblue,38,
lightskyblue,34,
lightskyblue,39,
lightskyblue,38,
lightskyblue,40,
lightskyblue,41,
lightskyblue,41,
lightskyblue,42,
