green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
green,
gold,0,1000,1001,
gold,0,1002,1003,
gold,0,1004,1005,
gold,0,1006,1007,
gold,0,1008,1009,
gold,0,1010,1011,
gold,0,1012,1013,
gold,0,1014,1015,
gold,0,1016,1017,
gold,0,1018,1019,
gold,0,1020,1021,
gold,0,1022,1023,
gold,0,1024,1025,
gold,0,1026,1027,
gold,0,1028,1029,
gold,0,1030,1031,
gold,0,1032,1033,
gold,0,1034,1035,
gold,0,1036,1037,
gold,0,1038,1039,
gold,0,1040,1041,
gold,0,1042,1043,
gold,0,1044,1045,
gold,0,1046,1047,
gold,0,362,1048,1049,1050,
gold,0,363,1051,
gold,0,364,1052,1053,1054,1055,1056,
gold,0,365,1057,1058,1059,1060,1061,
gold,0,366,1062,1063,1064,1065,
gold,0,367,1066,1067,1068,1069,1070,
gold,0,368,1071,1072,1073,1074,
gold,0,369,1075,1076,1077,1078,
gold,0,370,1079,1080,
gold,0,371,1081,1082,1083,
gold,0,372,1084,1085,1086,1087,1088,
gold,0,373,1089,1090,
gold,0,374,1091,1092,1093,
gold,0,375,1094,1095,
gold,0,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,
gold,1,362,376,390,391,392,393,468,482,496,510,524,538,552,566,580,594,608,622,636,650,664,678,692,706,720,734,748,762,776,790,804,818,832,846,860,874,888,902,916,930,944,958,972,986,
gold,1,363,377,394,395,396,397,398,469,483,497,511,525,539,553,567,581,595,609,623,637,651,665,679,693,707,721,735,749,763,777,791,805,819,833,847,861,875,889,903,917,931,945,959,973,987,
gold,1,364,378,399,400,401,402,403,404,470,484,498,512,526,540,554,568,582,596,610,624,638,652,666,680,694,708,722,736,750,764,778,792,806,820,834,848,862,876,890,904,918,932,946,960,974,988,
gold,1,365,379,405,406,407,471,485,499,513,527,541,555,569,583,597,611,625,639,653,667,681,695,709,723,737,751,765,779,793,807,821,835,849,863,877,891,905,919,933,947,961,975,989,
gold,1,366,380,408,409,410,411,412,413,414,415,472,486,500,514,528,542,556,570,584,598,612,626,640,654,668,682,696,710,724,738,752,766,780,794,808,822,836,850,864,878,892,906,920,934,948,962,976,990,
gold,1,367,381,416,417,418,419,420,421,473,487,501,515,529,543,557,571,585,599,613,627,641,655,669,683,697,711,725,739,753,767,781,795,809,823,837,851,865,879,893,907,921,935,949,963,977,991,
gold,1,368,382,422,423,424,425,426,427,474,488,502,516,530,544,558,572,586,600,614,628,642,656,670,684,698,712,726,740,754,768,782,796,810,824,838,852,866,880,894,908,922,936,950,964,978,992,
gold,1,369,383,428,429,430,431,432,433,434,475,489,503,517,531,545,559,573,587,601,615,629,643,657,671,685,699,713,727,741,755,769,783,797,811,825,839,853,867,881,895,909,923,937,951,965,979,993,
gold,1,370,384,435,436,437,438,439,476,490,504,518,532,546,560,574,588,602,616,630,644,658,672,686,700,714,728,742,756,770,784,798,812,826,840,854,868,882,896,910,924,938,952,966,980,994,
gold,1,371,385,440,441,442,443,477,491,505,519,533,547,561,575,589,603,617,631,645,659,673,687,701,715,729,743,757,771,785,799,813,827,841,855,869,883,897,911,925,939,953,967,981,995,
gold,1,372,386,444,445,446,447,478,492,506,520,534,548,562,576,590,604,618,632,646,660,674,688,702,716,730,744,758,772,786,800,814,828,842,856,870,884,898,912,926,940,954,968,982,996,
gold,1,373,387,448,449,450,451,452,453,454,455,479,493,507,521,535,549,563,577,591,605,619,633,647,661,675,689,703,717,731,745,759,773,787,801,815,829,843,857,871,885,899,913,927,941,955,969,983,997,
gold,1,374,388,456,457,458,459,460,461,480,494,508,522,536,550,564,578,592,606,620,634,648,662,676,690,704,718,732,746,760,774,788,802,816,830,844,858,872,886,900,914,928,942,956,970,984,998,
gold,1,375,389,462,463,464,465,466,467,481,495,509,523,537,551,565,579,593,607,621,635,649,663,677,691,705,719,733,747,761,775,789,803,817,831,845,859,873,887,901,915,929,943,957,971,985,999,
gold,2,362,363,364,365,366,367,368,369,370,371,372,373,374,375,
gold,2,
gold,18,513,
gold,18,514,
gold,18,515,
gold,18,516,
gold,18,517,
gold,18,518,
gold,18,519,
gold,18,520,
gold,18,521,
gold,18,522,
red,18,523,
gold,18,776,777,778,779,780,781,782,783,784,785,786,787,788,789,
gold,19,496,
gold,19,497,
gold,19,498,
red,19,499,
gold,19,500,
gold,19,501,
gold,19,502,
gold,19,503,
gold,19,504,
gold,19,505,
gold,19,506,
gold,19,507,
gold,19,508,
gold,19,509,
gold,19,762,763,764,765,766,767,768,769,770,771,772,773,774,775,
gold,20,482,
gold,20,483,
gold,20,484,
gold,20,485,
gold,20,486,
gold,20,487,
gold,20,488,
gold,20,489,
gold,20,490,
gold,20,491,
gold,20,492,
gold,20,493,
gold,20,494,
red,20,495,
gold,20,748,749,750,751,752,753,754,755,756,757,758,759,760,761,
gold,21,468,
gold,21,469,
gold,21,470,
gold,21,471,
gold,21,472,
gold,21,473,
gold,21,474,
gold,21,475,
gold,21,476,
red,21,477,
gold,21,478,
gold,21,479,
gold,21,480,
gold,21,481,
gold,21,734,735,736,737,738,739,740,741,742,743,744,745,746,747,
lightskyblue,60,76,
lightskyblue,60,76,
lightskyblue,60,76,
lightskyblue,60,76,
lightskyblue,60,76,
lightskyblue,60,76,
lightskyblue,60,76,
lightskyblue,60,76,
lightskyblue,60,76,
lightskyblue,60,76,
lightskyblue,60,76,
lightskyblue,60,76,
lightskyblue,60,76,
lightskyblue,60,76,
lightskyblue,46,75,
lightskyblue,47,75,
lightskyblue,48,75,
lightskyblue,49,75,
lightskyblue,50,75,
lightskyblue,51,75,
lightskyblue,52,75,
lightskyblue,53,75,
lightskyblue,54,75,
lightskyblue,55,75,
lightskyblue,56,75,
lightskyblue,57,75,
lightskyblue,58,75,
lightskyblue,59,75,
lightskyblue,67,
lightskyblue,68,
lightskyblue,71,
lightskyblue,72,
lightskyblue,64,
lightskyblue,65,
lightskyblue,66,
lightskyblue,72,
lightskyblue,73,
lightskyblue,67,
lightskyblue,68,
lightskyblue,69,
lightskyblue,70,
lightskyblue,72,
lightskyblue,73,
lightskyblue,62,
lightskyblue,65,
lightskyblue,72,
lightskyblue,62,
lightskyblue,64,
lightskyblue,66,
lightskyblue,67,
lightskyblue,69,
lightskyblue,70,
lightskyblue,71,
lightskyblue,74,
lightskyblue,62,
lightskyblue,65,
lightskyblue,67,
lightskyblue,68,
lightskyblue,73,
lightskyblue,74,
lightskyblue,61,
lightskyblue,63,
lightskyblue,65,
lightskyblue,66,
lightskyblue,68,
lightskyblue,74,
lightskyblue,61,
lightskyblue,63,
lightskyblue,66,
lightskyblue,67,
lightskyblue,69,
lightskyblue,71,
lightskyblue,72,
lightskyblue,63,
lightskyblue,65,
lightskyblue,68,
lightskyblue,73,
lightskyblue,74,
lightskyblue,63,
lightskyblue,65,
lightskyblue,72,
lightskyblue,74,
lightskyblue,61,
lightskyblue,65,
lightskyblue,68,
lightskyblue,73,
lightskyblue,61,
lightskyblue,62,
lightskyblue,63,
lightskyblue,64,
lightskyblue,68,
lightskyblue,70,
lightskyblue,73,
lightskyblue,74,
lightskyblue,62,
lightskyblue,63,
lightskyblue,66,
lightskyblue,69,
lightskyblue,71,
lightskyblue,72,
lightskyblue,65,
lightskyblue,66,
lightskyblue,67,
lightskyblue,69,
lightskyblue,70,
lightskyblue,72,
lightskyblue,361,
lightskyblue,361,
lightskyblue,361,
lightskyblue,361,
lightskyblue,361,
lightskyblue,361,
lightskyblue,361,
lightskyblue,361,
lightskyblue,361,
lightskyblue,361,
lightskyblue,361,
lightskyblue,361,
lightskyblue,361,
lightskyblue,361,
lightskyblue,346,
lightskyblue,346,
lightskyblue,346,
lightskyblue,346,
lightskyblue,346,
lightskyblue,346,
lightskyblue,346,
lightskyblue,346,
lightskyblue,346,
lightskyblue,346,
lightskyblue,346,
lightskyblue,346,
lightskyblue,346,
lightskyblue,346,
lightskyblue,331,
lightskyblue,331,
lightskyblue,331,
lightskyblue,331,
lightskyblue,331,
lightskyblue,331,
lightskyblue,331,
lightskyblue,331,
lightskyblue,331,
lightskyblue,331,
lightskyblue,331,
lightskyblue,331,
lightskyblue,331,
lightskyblue,331,
lightskyblue,316,
lightskyblue,316,
lightskyblue,316,
lightskyblue,316,
lightskyblue,316,
lightskyblue,316,
lightskyblue,316,
lightskyblue,316,
lightskyblue,316,
lightskyblue,316,
lightskyblue,316,
lightskyblue,316,
lightskyblue,316,
lightskyblue,316,
lightskyblue,301,
lightskyblue,301,
lightskyblue,301,
lightskyblue,301,
lightskyblue,301,
lightskyblue,301,
lightskyblue,301,
lightskyblue,301,
lightskyblue,301,
lightskyblue,301,
lightskyblue,301,
lightskyblue,301,
lightskyblue,301,
lightskyblue,301,
lightskyblue,286,
lightskyblue,286,
lightskyblue,286,
lightskyblue,286,
lightskyblue,286,
lightskyblue,286,
lightskyblue,286,
lightskyblue,286,
lightskyblue,286,
lightskyblue,286,
lightskyblue,286,
lightskyblue,286,
lightskyblue,286,
lightskyblue,286,
lightskyblue,271,
lightskyblue,271,
lightskyblue,271,
lightskyblue,271,
lightskyblue,271,
lightskyblue,271,
lightskyblue,271,
lightskyblue,271,
lightskyblue,271,
lightskyblue,271,
lightskyblue,271,
lightskyblue,271,
lightskyblue,271,
lightskyblue,271,
lightskyblue,256,
lightskyblue,256,
lightskyblue,256,
lightskyblue,256,
lightskyblue,256,
lightskyblue,256,
lightskyblue,256,
lightskyblue,256,
lightskyblue,256,
lightskyblue,256,
lightskyblue,256,
lightskyblue,256,
lightskyblue,256,
lightskyblue,256,
lightskyblue,241,
lightskyblue,241,
lightskyblue,241,
lightskyblue,241,
lightskyblue,241,
lightskyblue,241,
lightskyblue,241,
lightskyblue,241,
lightskyblue,241,
lightskyblue,241,
lightskyblue,241,
lightskyblue,241,
lightskyblue,241,
lightskyblue,241,
lightskyblue,226,
lightskyblue,226,
lightskyblue,226,
lightskyblue,226,
lightskyblue,226,
lightskyblue,226,
lightskyblue,226,
lightskyblue,226,
lightskyblue,226,
lightskyblue,226,
lightskyblue,226,
lightskyblue,226,
lightskyblue,226,
lightskyblue,226,
lightskyblue,211,
lightskyblue,211,
lightskyblue,211,
lightskyblue,211,
lightskyblue,211,
lightskyblue,211,
lightskyblue,211,
lightskyblue,211,
lightskyblue,211,
lightskyblue,211,
lightskyblue,211,
lightskyblue,211,
lightskyblue,211,
lightskyblue,211,
lightskyblue,196,
lightskyblue,196,
lightskyblue,196,
lightskyblue,196,
lightskyblue,196,
lightskyblue,196,
lightskyblue,196,
lightskyblue,196,
lightskyblue,196,
lightskyblue,196,
lightskyblue,196,
lightskyblue,196,
lightskyblue,196,
lightskyblue,196,
lightskyblue,181,
lightskyblue,181,
lightskyblue,181,
lightskyblue,181,
lightskyblue,181,
lightskyblue,181,
lightskyblue,181,
lightskyblue,181,
lightskyblue,181,
lightskyblue,181,
lightskyblue,181,
lightskyblue,181,
lightskyblue,181,
lightskyblue,181,
lightskyblue,166,
lightskyblue,166,
lightskyblue,166,
lightskyblue,166,
lightskyblue,166,
lightskyblue,166,
lightskyblue,166,
lightskyblue,166,
lightskyblue,166,
lightskyblue,166,
lightskyblue,166,
lightskyblue,166,
lightskyblue,166,
lightskyblue,166,
lightskyblue,151,
lightskyblue,151,
lightskyblue,151,
lightskyblue,151,
lightskyblue,151,
lightskyblue,151,
lightskyblue,151,
lightskyblue,151,
lightskyblue,151,
lightskyblue,151,
lightskyblue,151,
lightskyblue,151,
lightskyblue,151,
lightskyblue,151,
lightskyblue,136,
lightskyblue,136,
lightskyblue,136,
lightskyblue,136,
lightskyblue,136,
lightskyblue,136,
lightskyblue,136,
lightskyblue,136,
lightskyblue,136,
lightskyblue,136,
lightskyblue,136,
lightskyblue,136,
lightskyblue,136,
lightskyblue,136,
lightskyblue,121,
lightskyblue,121,
lightskyblue,121,
lightskyblue,121,
lightskyblue,121,
lightskyblue,121,
lightskyblue,121,
lightskyblue,121,
lightskyblue,121,
lightskyblue,121,
lightskyblue,121,
lightskyblue,121,
lightskyblue,121,
lightskyblue,121,
lightskyblue,106,
lightskyblue,106,
lightskyblue,106,
lightskyblue,106,
lightskyblue,106,
lightskyblue,106,
lightskyblue,106,
lightskyblue,106,
lightskyblue,106,
lightskyblue,106,
lightskyblue,106,
lightskyblue,106,
lightskyblue,106,
lightskyblue,106,
lightskyblue,91,
lightskyblue,91,
lightskyblue,91,
lightskyblue,91,
lightskyblue,91,
lightskyblue,91,
lightskyblue,91,
lightskyblue,91,
lightskyblue,91,
lightskyblue,91,
lightskyblue,91,
lightskyblue,91,
lightskyblue,91,
lightskyblue,91,
lightskyblue,347,
lightskyblue,348,
lightskyblue,349,
lightskyblue,350,
lightskyblue,351,
lightskyblue,352,
lightskyblue,353,
lightskyblue,354,
lightskyblue,355,
lightskyblue,356,
lightskyblue,357,
lightskyblue,358,
lightskyblue,359,
lightskyblue,360,
lightskyblue,332,
lightskyblue,333,
lightskyblue,334,
lightskyblue,335,
lightskyblue,336,
lightskyblue,337,
lightskyblue,338,
lightskyblue,339,
lightskyblue,340,
lightskyblue,341,
lightskyblue,342,
lightskyblue,343,
lightskyblue,344,
lightskyblue,345,
lightskyblue,317,
lightskyblue,318,
lightskyblue,319,
lightskyblue,320,
lightskyblue,321,
lightskyblue,322,
lightskyblue,323,
lightskyblue,324,
lightskyblue,325,
lightskyblue,326,
lightskyblue,327,
lightskyblue,328,
lightskyblue,329,
lightskyblue,330,
lightskyblue,302,
lightskyblue,303,
lightskyblue,304,
lightskyblue,305,
lightskyblue,306,
lightskyblue,307,
lightskyblue,308,
lightskyblue,309,
lightskyblue,310,
lightskyblue,311,
lightskyblue,312,
lightskyblue,313,
lightskyblue,314,
lightskyblue,315,
lightskyblue,287,
lightskyblue,288,
lightskyblue,289,
lightskyblue,290,
lightskyblue,291,
lightskyblue,292,
lightskyblue,293,
lightskyblue,294,
lightskyblue,295,
lightskyblue,296,
lightskyblue,297,
lightskyblue,298,
lightskyblue,299,
lightskyblue,300,
lightskyblue,272,
lightskyblue,273,
lightskyblue,274,
lightskyblue,275,
lightskyblue,276,
lightskyblue,277,
lightskyblue,278,
lightskyblue,279,
lightskyblue,280,
lightskyblue,281,
lightskyblue,282,
lightskyblue,283,
lightskyblue,284,
lightskyblue,285,
lightskyblue,257,
lightskyblue,258,
lightskyblue,259,
lightskyblue,260,
lightskyblue,261,
lightskyblue,262,
lightskyblue,263,
lightskyblue,264,
lightskyblue,265,
lightskyblue,266,
lightskyblue,267,
lightskyblue,268,
lightskyblue,269,
lightskyblue,270,
lightskyblue,242,
lightskyblue,243,
lightskyblue,244,
lightskyblue,245,
lightskyblue,246,
lightskyblue,247,
lightskyblue,248,
lightskyblue,249,
lightskyblue,250,
lightskyblue,251,
lightskyblue,252,
lightskyblue,253,
lightskyblue,254,
lightskyblue,255,
lightskyblue,227,
lightskyblue,228,
lightskyblue,229,
lightskyblue,230,
lightskyblue,231,
lightskyblue,232,
lightskyblue,233,
lightskyblue,234,
lightskyblue,235,
lightskyblue,236,
lightskyblue,237,
lightskyblue,238,
lightskyblue,239,
lightskyblue,240,
lightskyblue,212,
lightskyblue,213,
lightskyblue,214,
lightskyblue,215,
lightskyblue,216,
lightskyblue,217,
lightskyblue,218,
lightskyblue,219,
lightskyblue,220,
lightskyblue,221,
lightskyblue,222,
lightskyblue,223,
lightskyblue,224,
lightskyblue,225,
lightskyblue,197,
lightskyblue,198,
lightskyblue,199,
lightskyblue,200,
lightskyblue,201,
lightskyblue,202,
lightskyblue,203,
lightskyblue,204,
lightskyblue,205,
lightskyblue,206,
lightskyblue,207,
lightskyblue,208,
lightskyblue,209,
lightskyblue,210,
lightskyblue,182,
lightskyblue,183,
lightskyblue,184,
lightskyblue,185,
lightskyblue,186,
lightskyblue,187,
lightskyblue,188,
lightskyblue,189,
lightskyblue,190,
lightskyblue,191,
lightskyblue,192,
lightskyblue,193,
lightskyblue,194,
lightskyblue,195,
lightskyblue,167,
lightskyblue,168,
lightskyblue,169,
lightskyblue,170,
lightskyblue,171,
lightskyblue,172,
lightskyblue,173,
lightskyblue,174,
lightskyblue,175,
lightskyblue,176,
lightskyblue,177,
lightskyblue,178,
lightskyblue,179,
lightskyblue,180,
lightskyblue,152,
lightskyblue,153,
lightskyblue,154,
lightskyblue,155,
lightskyblue,156,
lightskyblue,157,
lightskyblue,158,
lightskyblue,159,
lightskyblue,160,
lightskyblue,161,
lightskyblue,162,
lightskyblue,163,
lightskyblue,164,
lightskyblue,165,
lightskyblue,137,
lightskyblue,138,
lightskyblue,139,
lightskyblue,140,
lightskyblue,141,
lightskyblue,142,
lightskyblue,143,
lightskyblue,144,
lightskyblue,145,
lightskyblue,146,
lightskyblue,147,
lightskyblue,148,
lightskyblue,149,
lightskyblue,150,
lightskyblue,122,
lightskyblue,123,
lightskyblue,124,
lightskyblue,125,
lightskyblue,126,
lightskyblue,127,
lightskyblue,128,
lightskyblue,129,
lightskyblue,130,
lightskyblue,131,
lightskyblue,132,
lightskyblue,133,
lightskyblue,134,
lightskyblue,135,
lightskyblue,107,
lightskyblue,108,
lightskyblue,109,
lightskyblue,110,
lightskyblue,111,
lightskyblue,112,
lightskyblue,113,
lightskyblue,114,
lightskyblue,115,
lightskyblue,116,
lightskyblue,117,
lightskyblue,118,
lightskyblue,119,
lightskyblue,120,
lightskyblue,92,
lightskyblue,93,
lightskyblue,94,
lightskyblue,95,
lightskyblue,96,
lightskyblue,97,
lightskyblue,98,
lightskyblue,99,
lightskyblue,100,
lightskyblue,101,
lightskyblue,102,
lightskyblue,103,
lightskyblue,104,
lightskyblue,105,
lightskyblue,77,
lightskyblue,78,
lightskyblue,79,
lightskyblue,80,
lightskyblue,81,
lightskyblue,82,
lightskyblue,83,
lightskyblue,84,
lightskyblue,85,
lightskyblue,86,
lightskyblue,87,
lightskyblue,88,
lightskyblue,89,
lightskyblue,90,
lightskyblue,46,
lightskyblue,51,
lightskyblue,46,
lightskyblue,52,
lightskyblue,46,
lightskyblue,56,
lightskyblue,48,
lightskyblue,49,
lightskyblue,49,
lightskyblue,54,
lightskyblue,49,
lightskyblue,55,
lightskyblue,49,
lightskyblue,50,
lightskyblue,48,
lightskyblue,51,
lightskyblue,50,
lightskyblue,51,
lightskyblue,48,
lightskyblue,52,
lightskyblue,52,
lightskyblue,53,
lightskyblue,52,
lightskyblue,55,
lightskyblue,50,
lightskyblue,53,
lightskyblue,51,
lightskyblue,53,
lightskyblue,48,
lightskyblue,54,
lightskyblue,55,
lightskyblue,57,
lightskyblue,48,
lightskyblue,56,
lightskyblue,49,
lightskyblue,56,
lightskyblue,51,
lightskyblue,56,
lightskyblue,56,
lightskyblue,58,
